Zupanija,Mjesto,Tvrtka,Pozicija,Vrijedi_do,Link_za_posao
Koprivničko-križevačka,"Stuttgart, Leipzig, Njemačka",IMV INTERNATIONAL d.o.o.,Bravar / Monter (m/ž),02.09.2021.,https://www.moj-posao.net/Posao/540541/Bravar-Monter-mz/
Koprivničko-križevačka,cijela Hrvatska,TEH - GRADNJA društvo s ograničenom odgovornošću za gradnju i sanaciju objekata,Limar (m/ž),01.09.2021.,https://www.moj-posao.net/Posao/540531/Limar-mz/
Virovitičko-podravska,"Ulm, Neu-Ulm, Njemačka",Ombla Bau j.d.o.o.,Tesar - zidar (m/ž),03.09.2021.,https://www.moj-posao.net/Posao/539926/Tesar-zidar-mz/
Virovitičko-podravska,Dubrovnik,"Nautika d.o.o. - Restoran Dubravka, Restoran Panorama, Restoran Nautika i Gradska kavana Arsenal",Pizza majstor (m/ž),23.09.2021.,https://www.moj-posao.net/Posao/539713/Pizza-majstor-mz/
Zadarska,Zadar,"ADRIA BARS d.o.o. za ugostiteljstvo, trgovinu i usluge",Konobar (m/ž),18.09.2021.,https://www.moj-posao.net/Posao/539108/Konobar-mz/
Zadarska,Zadar,Konoba Vila Velebita,Konobar u restoranu (m/ž),31.08.2021.,https://www.moj-posao.net/Posao/538952/Konobar-u-restoranu-mz/
Krapinsko-zagorska,Nin,DIAMOND EVENT j.d.o.o. za ugostiteljstvo i turizam,Pomoćni kuhar (m/ž),25.09.2021.,https://www.moj-posao.net/Posao/540837/Pomocni-kuhar-mz/
Krapinsko-zagorska,Nin,DIAMOND EVENT j.d.o.o. za ugostiteljstvo i turizam,Konobar (m/ž),25.09.2021.,https://www.moj-posao.net/Posao/540836/Konobar-mz/
Krapinsko-zagorska,Slavonski brod,FMZ GROUP INTERNATIONAL jednostavno društvo s ograničenom odgovornošću za usluge,Zavarivač (m/ž),09.09.2021.,https://www.moj-posao.net/Posao/540781/Zavarivac-mz/
Varaždinska,"Pariz, Francuska",GS GLOBAL SERVICE d. o. o.,Zavarivač (m/ž),03.09.2021.,https://www.moj-posao.net/Posao/540828/Zavarivac-mz/
Varaždinska,Cavtat,"CAPITALIS d.o.o. za građenje, trgovinu i usluge",Keramičar / kamenopolagač (m/ž),24.09.2021.,https://www.moj-posao.net/Posao/540847/Keramicar-kamenopolagac-mz/
Bjelovarsko-bilogorska,Zagreb,DAJAK DON d.o.o. za usluge,Fasader (m/ž),15.09.2021.,https://www.moj-posao.net/Posao/540425/Fasader-mz/
Bjelovarsko-bilogorska,Zagreb,DAJAK DON d.o.o. za usluge,Zidar (m/ž),15.09.2021.,https://www.moj-posao.net/Posao/540424/Zidar-mz/
Osječko-baranjska,Našice,"GENEZA TECH društvo s ograničenom odgovornošću za trgovinu, proizvodnju i usluge",Voditelj radova (m/ž),01.09.2021.,https://www.moj-posao.net/Poslovac/75652/Voditelj-radova-mz/
Osječko-baranjska,Osijek,SADŽAK TRANSPORTI j.d.o.o.,Vozač C+E kategorije (m/ž),02.09.2021.,https://www.moj-posao.net/Poslovac/75669/Vozac-CE-kategorije-mz/
Istarska,Pazin,"GROTA-MONT HRVATIN, OBRT ZA POSTAVLJANJE PODNIH I ZIDNIH OBLOGA, VL. SAŠA HRVATIN",Pomoćni radnik na montaži kamena (m/ž),30.08.2021.,https://www.moj-posao.net/Poslovac/75452/Pomocni-radnik-na-montazi-kamena-mz/
Istarska,Livade,LJEČILIŠTE ISTARSKE TOPLICE,Maser (m/ž),31.08.2021.,https://www.moj-posao.net/Poslovac/75575/Maser-mz/
