Zupanija,Mjesto,Tvrtka,Pozicija,Vrijedi_do,Link_za_posao
Dubrovačko-neretvanska,Dubrovnik,"ANKER, turistički obrt, vl. Goran Pecotić, Dubrovnik,...",Mornar / brodski kuhar (m/ž),2021-10-11,https://www.posao.hr/oglasi/mornar-brodski-kuhar-m-z/759150/
Zadarska,Zadar,STAKLO DOM GRUPA d.o.o. za proizvodnju i trgovinu,Pomoćni monter/ka pvc i alu stolarije,2021-09-30,https://www.posao.hr/oglasi/pomocni-monter-ka-pvc-i-alu-stolarije/764692/
Primorsko-goranska,Matulji,HSG Kariera društvo s ograničenom odgovornošću za usluge,Radnik/ca na komisioniranju,2021-09-20,https://www.posao.hr/oglasi/radnik-ca-na-komisioniranju/765576/
Primorsko-goranska,Rijeka,Kik Textilien und Non-Food društvo s ograničenom...,Prodavač/prodavačica,2021-09-13,https://www.posao.hr/oglasi/prodavac-prodavacica/765406/
Grad Zagreb,Zagreb + ostatak Hrvatske,Kadus d.o.o.,Instalater/ Pomoćni instalater (m/ž),2021-09-30,https://www.posao.hr/oglasi/instalater-pomocni-instalater-m-z/762870/
Grad Zagreb,Hrvatska,Kadus d.o.o.,Fasader/ Armirač/ Tesar (m/ž),2021-09-30,https://www.posao.hr/oglasi/fasader-armirac-tesar-m-z/762877/
Međimurska,Čakovec,"A/D ELECTRONIC, društvo s ograničenom odgovornošću za...",Prodavač/prodavačica elektrotehničkih proizvoda,2021-09-20,https://www.posao.hr/oglasi/prodavac-prodavacica-elektrotehnickih-proizvoda/764776/
Karlovačka,Duga Resa,TGT USLUŽNI OBRT,Vozač/ica teretnog vozila,2021-09-15,https://www.posao.hr/oglasi/vozac-ica-teretnog-vozila/763150/
Varaždinska,Ivanec,MIPCRO društvo s ograničenom odgovornošću za...,Zidar/zidarica,2021-10-05,https://www.posao.hr/oglasi/zidar-zidarica/765048/
Varaždinska,Varaždin,B-P održavanje i upravljanje društvo s ograničenom...,Čistač/ica,2021-09-20,https://www.posao.hr/oglasi/cistac-ica/765123/
Zagrebačka,"Zagreb, Split, Zadar",Amrest Adria d.o.o. / KFC,Djelatnik u restoranu (m/ž),2021-09-12,https://www.posao.hr/oglasi/djelatnik-u-restoranu-m-z/762079/
Dubrovačko-neretvanska,Dubrovnik,"PUPO, zajednički ugostiteljski obrt, vl. Nikolina...",Kuhinjski radnik/ica,2021-09-30,https://www.posao.hr/oglasi/kuhinjski-radnik-ica/758979/
Dubrovačko-neretvanska,Dubrovnik,"PUPO, zajednički ugostiteljski obrt, vl. Nikolina...",Pomoćni/a kuhar/ica,2021-09-30,https://www.posao.hr/oglasi/pomocni-a-kuhar-ica/758877/
Zadarska,Zadar,STAKLO DOM GRUPA d.o.o. za proizvodnju i trgovinu,Monter/ka pvc i alu stolarije,2021-09-30,https://www.posao.hr/oglasi/monter-ka-pvc-i-alu-stolarije/764691/
Zadarska,Zadar,STAKLO DOM GRUPA d.o.o. za proizvodnju i trgovinu,Zidar / zidarica,2021-09-30,https://www.posao.hr/oglasi/zidar-zidarica/764639/
Primorsko-goranska,Rijeka,FENIX TRANSPORTI jednostavno društvo s ograničenom...,Vozač/vozačica taksija,2021-09-20,https://www.posao.hr/oglasi/vozac-vozacica-taksija/765529/
Inozemstvo,Ireland,Gleneagle Group,Bar tender / Mixologist (m/f),2021-09-19,https://www.posao.hr/oglasi/bar-tender-mixologist-m-f/760815/
Grad Zagreb,Zagreb,Kadus d.o.o.,Sushi majstor / Kuhar (m/ž),2021-09-30,https://www.posao.hr/oglasi/sushi-majstor-kuhar-m-z/762878/
Grad Zagreb,Adamovec,Aquapark Adamovec,Recepcionerka / Recepcioner,2021-09-29,https://www.posao.hr/oglasi/recepcionerka-recepcioner/762875/
Međimurska,Čakovec,KRALJEVSKE SLASTICE društvo s ograničenom...,Prodavač/ica pekarskih proizvoda,2021-09-27,https://www.posao.hr/oglasi/prodavac-ica-pekarskih-proizvoda/764777/
Karlovačka,Karlovac,"MAJA, obrt za ugostiteljstvo, vl. Maja Hajdin, Zečevo...",Kuhar/ica,2021-09-15,https://www.posao.hr/oglasi/kuhar-ica/763007/
Karlovačka,Podvožić,SA BIŠĆAN INTERNATIONAL LINES društvo s ograničenom...,Vozač/ica teretnog vozila,2021-09-15,https://www.posao.hr/oglasi/vozac-ica-teretnog-vozila/762811/
Varaždinska,Varaždin,ELEKTRO PLUS društvo s ograničenom odgovornošću za...,Voditelj/voditeljica gradilišta elektrostruke,2021-10-05,https://www.posao.hr/oglasi/voditelj-voditeljica-gradilista-elektrostruke/765045/
Varaždinska,Ljubešćica,HOTO LIGNUM društvo s ograničenom odgovornošću za...,Rukovatelj/rukovateljica kotlovskog postrojenja,2021-09-20,https://www.posao.hr/oglasi/rukovatelj-rukovateljica-kotlovskog-postrojenja/765091/
Dubrovačko-neretvanska,Dubrovnik,"PUPO, zajednički ugostiteljski obrt, vl. Nikolina...",Konobar/ica,2021-09-30,https://www.posao.hr/oglasi/konobar-ica/758841/
Dubrovačko-neretvanska,Opuzen,LJEKARNA PELAIĆ zdravstvena ustanova za ljekarničku...,Farmaceutski/a tehničar/ka u ljekarni,Do popune,https://www.posao.hr/oglasi/farmaceutski-a-tehnicar-ka-u-ljekarni/758467/
Zadarska,Zadar,STAKLO DOM GRUPA d.o.o. za proizvodnju i trgovinu,Terenski komercijalist / komercijalistica,2021-09-30,https://www.posao.hr/oglasi/terenski-komercijalist-komercijalistica/764489/
Zadarska,Zadar,VIKTOR ZADAR d.o.o. za trgovinu i usluge,Pekar/pekarica,2021-10-03,https://www.posao.hr/oglasi/pekar-pekarica/764272/
Primorsko-goranska,Crikvenica,"Ugostiteljsko zidarska radnja, Begić Goran, Novi...",Radnik/radnica u graditeljstvu,2021-10-06,https://www.posao.hr/oglasi/radnik-radnica-u-graditeljstvu/765581/
Primorsko-goranska,Rijeka,PARKOVI PLUS društvo s ograničenom odgovornošću za...,Vrtlar / vrtlarica,2021-10-06,https://www.posao.hr/oglasi/vrtlar-vrtlarica/765419/
Inozemstvo,Norveška,Bo Andren Norge AS,Stolar / Parketar (m/ž),2021-09-18,https://www.posao.hr/oglasi/stolar-parketar-m-z/759783/
Inozemstvo,"Fermoy, Irska",AA Euro Croatia d.o.o.,Radnik u drvnoj industriji (m/ž),2021-09-16,https://www.posao.hr/oglasi/radnik-u-drvnoj-industriji-m-z/759825/
Grad Zagreb,Central and East Croatia...,VB Savjeti d.o.o.,Junior Sales Representative (m/f),2021-09-13,https://www.posao.hr/oglasi/junior-sales-representative-m-f/762867/
Grad Zagreb,"Šibenik, Zagreb",Fero-Term d.o.o.,Voditelj poslovnice (m/ž),2021-09-13,https://www.posao.hr/oglasi/voditelj-poslovnice-m-z/762631/
Međimurska,Čakovec,PERUTNINA PTUJ - PIPO d.o.o. za proizvodnju i trgovinu,Voditelj/voditeljica održavanja,2021-09-16,https://www.posao.hr/oglasi/voditelj-voditeljica-odrzavanja/764447/
Šibensko-kninska,Šibenik,"DVA MARKA, d.o.o. za proizvodnju i trgovinu",Tesar/ica,2021-09-23,https://www.posao.hr/oglasi/tesar-ica/761623/
Karlovačka,Draganić,KOMUNALNO DRUŠTVO DRAGANIĆ društvo s ograničenom...,Radnik/ica na komunalnim poslovima,2021-09-30,https://www.posao.hr/oglasi/radnik-ica-na-komunalnim-poslovima/762835/
Karlovačka,Belajske Poljice,"MEDUZA  d.o.o.  za trgovinu, ugostiteljstvo i usluge",Radnik/ca u preradi,2021-09-30,https://www.posao.hr/oglasi/radnik-ca-u-preradi/762833/
Varaždinska,Ivanec,MIPCRO društvo s ograničenom odgovornošću za...,Tesar/tesarica,2021-10-05,https://www.posao.hr/oglasi/tesar-tesarica/765044/
Dubrovačko-neretvanska,Opuzen,LJEKARNA PELAIĆ zdravstvena ustanova za ljekarničku...,Magistar/magistra farmacije u ljekarni,Do popune,https://www.posao.hr/oglasi/magistar-magistra-farmacije-u-ljekarni/757698/
Zadarska,Slivnica,"Obiteljski dom ""Sv.Kuzma i Damjan"" vl. Leona Grgin",Socijalni radnik (m/ž),2021-10-01,https://www.posao.hr/oglasi/socijalni-radnik-m-z/764056/
Primorsko-goranska,Rijeka,PARKOVI PLUS društvo s ograničenom odgovornošću za...,Vrtlar-monter / vrtlarka-monterka sustava za navodnjavanje,2021-10-06,https://www.posao.hr/oglasi/vrtlar-monter-vrtlarka-monterka-sustava-za-navodnjavanje/765417/
Inozemstvo,"Fermoy, Irska",AA Euro Croatia d.o.o.,Radnik na održavanju pogona (m/ž),2021-09-16,https://www.posao.hr/oglasi/radnik-na-odrzavanju-pogona-m-z/759826/
Grad Zagreb,Zagreb - Donji Stupnik,Fero-Term d.o.o.,Voditelj IT odjela i glavni sistem administrator (m/ž),2021-09-13,https://www.posao.hr/oglasi/voditelj-it-odjela-i-glavni-sistem-administrator-m-z/762629/
Splitsko-dalmatinska,Split,CANTABILE d.o.o. za ugostiteljstvo i trgovinu,Regionalni voditelj / voditeljica  prodaje,2021-10-08,https://www.posao.hr/oglasi/regionalni-voditelj-voditeljica-prodaje/765667/
Sisačko-moslavačka,Sisak,BALANCE DOMUS jednostavno društvo s ograničenom...,Kuhar/kuharica,2021-09-12,https://www.posao.hr/oglasi/kuhar-kuharica/759423/
Međimurska,Čakovec,MANITU društvo s ograničenom odgovornošću za trgovinu...,Stolar/stolarica - monter/monterka namještaja,2021-09-13,https://www.posao.hr/oglasi/stolar-stolarica-monter-monterka-namjestaja/764687/
Međimurska,Pušćine,KRALJEVSKE SLASTICE društvo s ograničenom...,Administrativni referent(ica)/ekonomist,2021-09-20,https://www.posao.hr/oglasi/administrativni-referentica-ekonomist/764497/
Šibensko-kninska,Šibenik,"KEYS OF COTTAGE j.d.o.o. za upravljanje nekretninama,...",Konobar/ica,2021-09-15,https://www.posao.hr/oglasi/konobar-ica/761493/
Karlovačka,Karlovac,KRILO d.o.o. za padobransko jedrenje,Radnik/ica na laserskom stroju,2021-09-30,https://www.posao.hr/oglasi/radnik-ica-na-laserskom-stroju/762801/
Varaždinska,Breznički Hum,METAL PRODUCT D.O.O. ZA PROIZVODNJU ELEKTRO OPREME,Zavarivač/zavarivačica,2021-09-20,https://www.posao.hr/oglasi/zavarivac-zavarivacica/765070/
Dubrovačko-neretvanska,Metković,LIMMONT Proizvodnja limarskih proizvoda,Strojarski inženjer/strojarska inženjerka,2021-10-25,https://www.posao.hr/oglasi/strojarski-inzenjer-strojarska-inzenjerka/756399/
Zadarska,Zadar,SAMSIC d.o.o. za usluge,Spremač/ica,2021-09-15,https://www.posao.hr/oglasi/spremac-ica/764365/
Zadarska,Biograd Na Moru,Atalian Global Services Croatia d.o.o. za ekonomske i...,Čistač / čistačica,2021-09-15,https://www.posao.hr/oglasi/cistac-cistacica/764316/
Primorsko-goranska,Rijeka,"EKSPERT, ustanova za obrazovanje odraslih",Profesor/profesorica talijanskog jezika,2021-09-12,https://www.posao.hr/oglasi/profesor-profesorica-talijanskog-jezika/765286/
Primorsko-goranska,Kraljevica,USTANOVA ZA ZDRAVSTVENU NJEGU U KUĆI ŽELJKA PLEŠE,Medicinski tehničar/medicinska sestra,2021-10-19,https://www.posao.hr/oglasi/medicinski-tehnicar-medicinska-sestra/765270/
Inozemstvo,Austrija,Arbeitsvermittlung Vladimir Hranilovic,CNC operater (m/ž),2021-09-30,https://www.posao.hr/oglasi/cnc-operater-m-z/758424/
Inozemstvo,Austrija,Arbeitsvermittlung Vladimir Hranilovic,Električar (m/ž),Do popune,https://www.posao.hr/oglasi/elektricar-m-z/758423/
Grad Zagreb,Zagreb i Zagrebačka županija,Fero-Term d.o.o.,Agent u call / contact centru (m/ž),2021-09-13,https://www.posao.hr/oglasi/agent-u-call-contact-centru-m-z/762628/
Grad Zagreb,"Zagreb, Dubrovnik",Fero-Term d.o.o.,"Trgovac u salonu keramike, sanitarija, grijanja, hlađenja i instalacije (m/ž)",2021-09-13,https://www.posao.hr/oglasi/trgovac-u-salonu-keramike-sanitarija-grijanja-hladenja-i-instalacije-m-z/762625/
Splitsko-dalmatinska,Solin,"MEGADOM D.O.O. ZA GRAĐEVINARSTVO, TRGOVINU,...",Tesar / tesarica,2021-09-18,https://www.posao.hr/oglasi/tesar-tesarica/765790/
Splitsko-dalmatinska,Brela,SUNCE HOTELI dioničko društvo za turizam i ugostiteljstvo,Čuvar / čuvarica   parkinga,2021-09-20,https://www.posao.hr/oglasi/cuvar-cuvarica-parkinga/765857/
Sisačko-moslavačka,Sisak,BALANCE DOMUS jednostavno društvo s ograničenom...,Konobar/konobarica,2021-09-12,https://www.posao.hr/oglasi/konobar-konobarica/759407/
Sisačko-moslavačka,Sisak,"DENTALNI LABORATORIJ IVANA BJELIĆ, DENTALNI TEHNIČAR,...",Dentalni tehničar/tehničarka,2021-09-30,https://www.posao.hr/oglasi/dentalni-tehnicar-tehnicarka/759078/
Međimurska,Čakovec,UDRUGA OSOBA S INTELEKTUALNIM TEŠKOĆAMA MEĐIMURSKE...,Asistent/asistentica u organiziranom stanovanju,2021-09-13,https://www.posao.hr/oglasi/asistent-asistentica-u-organiziranom-stanovanju/764516/
Šibensko-kninska,Skradin,"PINI D.O.O. ZA UGOSTITELJSTVO, TURIZAM I USLUGE",Konobar/ica,2021-09-20,https://www.posao.hr/oglasi/konobar-ica/761494/
Šibensko-kninska,Šibenik,"KEYS OF COTTAGE j.d.o.o. za upravljanje nekretninama,...",Radnik/ica u palačikarnici,2021-09-13,https://www.posao.hr/oglasi/radnik-ica-u-palacikarnici/761556/
Varaždinska,Donji Kneginec,KOPITARNA ZAGREB d.o.o. za trgovinu i proizvodnju,Prodavač/prodavačica,2021-09-12,https://www.posao.hr/oglasi/prodavac-prodavacica/764985/
Varaždinska,Varaždin,ELEKTRO PLUS društvo s ograničenom odgovornošću za...,Elektroinstalater/elektroinstalaterka-električar/električarka-elektromonter/elektromonterka,2021-10-05,https://www.posao.hr/oglasi/elektroinstalater-elektroinstalaterka-elektricar-elektricarka-elektromonter-elektromonterka/765027/
Dubrovačko-neretvanska,Ploče,ZDRAVSTVENA USTANOVA LJEKARNE TOMAS,Magistar/magistra farmacije,2021-09-30,https://www.posao.hr/oglasi/magistar-magistra-farmacije/754417/
Zadarska,Pag,Atalian Global Services Croatia d.o.o. za ekonomske i...,Čistač / čistačica,2021-09-15,https://www.posao.hr/oglasi/cistac-cistacica/764315/
Zadarska,Pag,Atalian Global Services Croatia d.o.o. za ekonomske i...,Čistač / čistačica,2021-09-15,https://www.posao.hr/oglasi/cistac-cistacica/764314/
Primorsko-goranska,Rijeka,"EKSPERT, ustanova za obrazovanje odraslih",Profesor/profesorica njemačkog jezika,2021-09-12,https://www.posao.hr/oglasi/profesor-profesorica-njemackog-jezika/765285/
Primorsko-goranska,Rijeka,"EKSPERT, ustanova za obrazovanje odraslih",Profesor/profesorica francuskog jezika,2021-09-12,https://www.posao.hr/oglasi/profesor-profesorica-francuskog-jezika/765284/
Inozemstvo,Njemačka,Herzog Kraft j.d.o.o.,Vozač / Monter namještaja (m/ž),2021-10-01,https://www.posao.hr/oglasi/vozac-monter-namjestaja-m-z/746241/
Inozemstvo,Njemačka,Easy Consult d.o.o.,Građevinski radnik (m/ž),2021-09-16,https://www.posao.hr/oglasi/gradevinski-radnik-m-z/733307/
Grad Zagreb,Zagreb,Fero-Term d.o.o.,Skladištar (m/ž),2021-09-13,https://www.posao.hr/oglasi/skladistar-m-z/762627/
Splitsko-dalmatinska,Split,"STIPE, obrt za cestovni prijevoz, vl. Tanja MIlatić,...",Vozač / vozačica motornog vozila c kategorije,2021-09-30,https://www.posao.hr/oglasi/vozac-vozacica-motornog-vozila-c-kategorije/765840/
Splitsko-dalmatinska,Solin,"MEGADOM D.O.O. ZA GRAĐEVINARSTVO, TRGOVINU,...",Pomoćni građevinski radnik / radnica,2021-09-18,https://www.posao.hr/oglasi/pomocni-gradevinski-radnik-radnica/765781/
Sisačko-moslavačka,Banova Jaruga,Obiteljski dom za starije i nemoćne osobe vl....,Socijalni radnik/ socijalna radnica,2021-09-30,https://www.posao.hr/oglasi/socijalni-radnik-socijalna-radnica/759102/
Međimurska,Čakovec,METSS društvo s ograničenom odgovornošću za trgovinu...,Vozač/vozačica,2021-09-30,https://www.posao.hr/oglasi/vozac-vozacica/764715/
Međimurska,Mursko Središće,NEORES d.o.o. za proizvodnju tekstilnih i medicinskih...,Mehaničar / održivač tekstilnih strojeva (m/ž),2021-09-30,https://www.posao.hr/oglasi/mehanicar-odrzivac-tekstilnih-strojeva-m-z/764665/
Osječko-baranjska,Osijek,DEKRA za privremeno zapošljavanje d.o.o.,Prodajni predstavnik/prodajna predstavnica za slavoniju - sustavi za navodnjavanje,2021-09-30,https://www.posao.hr/oglasi/prodajni-predstavnik-prodajna-predstavnica-za-slavoniju-sustavi-za-navodnjavanje/764480/
Šibensko-kninska,Šibenik,"DVA MARKA, d.o.o. za proizvodnju i trgovinu",Pomoćni građevinski radnik/ica,2021-09-24,https://www.posao.hr/oglasi/pomocni-gradevinski-radnik-ica/761735/
Šibensko-kninska,Zečevo Rogozničko,"PUNTA, obrt za ugostiteljstvo, vl. Dolores Jurić...",Konobar/ica,2021-09-19,https://www.posao.hr/oglasi/konobar-ica/761202/
Dubrovačko-neretvanska,Dubrovnik,LEGENDICA VIS jednostavno društvo s ograničenom...,Dostavljač hrane m/ž,2021-09-30,https://www.posao.hr/oglasi/dostavljac-hrane-m-z/754097/
Dubrovačko-neretvanska,Metković,"PARTNER GRUPA d.o.o. za graditeljstvo, projektiranje...",Zidar / zidarica,2021-10-01,https://www.posao.hr/oglasi/zidar-zidarica/738581/
Zadarska,Zadar,Atalian Global Services Croatia d.o.o. za ekonomske i...,Čistač / čistačica,2021-09-15,https://www.posao.hr/oglasi/cistac-cistacica/764313/
Primorsko-goranska,Rijeka,"EKSPERT, ustanova za obrazovanje odraslih",Profesor/profesorica engleskog jezika,2021-09-12,https://www.posao.hr/oglasi/profesor-profesorica-engleskog-jezika/765283/
Primorsko-goranska,Rijeka,ŠIMEK društvo s ograničenom odgovornošću za geodetske...,Pomoćni/a geodetski/a radnik/ica - geodetski/a tehnicar/ka,2021-09-24,https://www.posao.hr/oglasi/pomocni-a-geodetski-a-radnik-ica-geodetski-a-tehnicar-ka/765234/
Inozemstvo,razni gradovi u Nizozemskoj,Easy Consult d.o.o.,Radnik u proizvodnji (m/ž),2021-09-16,https://www.posao.hr/oglasi/radnik-u-proizvodnji-m-z/731861/
Grad Zagreb,Zagreb,Mamut Fortis d.o.o. / Arena,Operater - blagajnik u automat klubu za igre na sreću (m/ž),2021-09-15,https://www.posao.hr/oglasi/operater-blagajnik-u-automat-klubu-za-igre-na-srecu-m-z/762620/
Grad Zagreb,"Zagreb, Sveta Nedelja,...",Manpower Savjetovanje d.o.o.,Skladišni radnik / viličarist (m/ž),2021-09-26,https://www.posao.hr/oglasi/skladisni-radnik-vilicarist-m-z/762374/
Splitsko-dalmatinska,Brela,SUNCE HOTELI dioničko društvo za turizam i ugostiteljstvo,Mesar/ica,2021-09-20,https://www.posao.hr/oglasi/mesar-ica/765823/
Splitsko-dalmatinska,Sinj,IR LUČANE D.O.O. ZA ZANATSKE USLUGE,Fasader/fasaderka,2021-09-30,https://www.posao.hr/oglasi/fasader-fasaderka/765770/
Istarska,Rovinj-Rovigno,PROFICIO  dioničko društvo za usluge,Noćni/a hotelski/a recepcioner/ka,2021-09-15,https://www.posao.hr/oglasi/nocni-a-hotelski-a-recepcioner-ka/764908/
Sisačko-moslavačka,Kutina,PRANJIĆ D.O.O.  ZA TRGOVINU I GRAĐEVINARSTVO,Zavarivač/zavarivačica,2021-09-30,https://www.posao.hr/oglasi/zavarivac-zavarivacica/758663/
Sisačko-moslavačka,Kutina,PRANJIĆ D.O.O.  ZA TRGOVINU I GRAĐEVINARSTVO,Bravar/bravarica,2021-09-30,https://www.posao.hr/oglasi/bravar-bravarica/758637/
Osječko-baranjska,Osijek,"MACAKLIN d.o.o. za turizam, ugostiteljstvo i usluge",Dostavljač/dostavljačica hrane,2021-09-17,https://www.posao.hr/oglasi/dostavljac-dostavljacica-hrane/764744/
Šibensko-kninska,Vodice,MOVENS društvo s ograničenom odgovornošću za poslovno...,Pomoćni/na građevinski radnik,2021-09-19,https://www.posao.hr/oglasi/pomocni-na-gradevinski-radnik/761081/
Šibensko-kninska,Šibenik,SLAVICA HOTELI društvo s ograničenom odgovornošću za...,Konobar/ica,2021-09-16,https://www.posao.hr/oglasi/konobar-ica/760619/
Dubrovačko-neretvanska,Metković,"PARTNER GRUPA d.o.o. za graditeljstvo, projektiranje...",Tesar / tesarica,2021-10-01,https://www.posao.hr/oglasi/tesar-tesarica/738577/
Dubrovačko-neretvanska,Metković,"ZOVKO TRANSPORTI d.o.o. za cestovni prijevoz, usluge...",Vozač/ica  kamiona- tegljača,2021-10-02,https://www.posao.hr/oglasi/vozac-ica-kamiona-tegljaca/738631/
Zadarska,Zadar,Atalian Global Services Croatia d.o.o. za ekonomske i...,Čistač / čistačica,2021-09-15,https://www.posao.hr/oglasi/cistac-cistacica/764312/
Inozemstvo,Nizozemska,Easy Consult d.o.o.,Kuhar (m/ž),2021-09-16,https://www.posao.hr/oglasi/kuhar-m-z/742531/
Inozemstvo,"München, Njemačka",Easy Consult d.o.o.,Radnik na montaži (m/ž),2021-09-16,https://www.posao.hr/oglasi/radnik-na-montazi-m-z/755311/
Grad Zagreb,"Sveta Nedelja, Zagreb",Manpower Savjetovanje d.o.o.,Deklarant (m/ž),2021-09-26,https://www.posao.hr/oglasi/deklarant-m-z/762373/
Grad Zagreb,Zagreb,Mamut Fortis d.o.o. / Arena,Serviser  / Elektroničar - elektrotehničar (m/ž),2021-09-15,https://www.posao.hr/oglasi/serviser-elektronicar-elektrotehnicar-m-z/762085/
Splitsko-dalmatinska,Split,MAX & MORIS d.o.o. za proizvodnju i trgovinu,Voditelj / voditeljica proizvodnje,2021-09-22,https://www.posao.hr/oglasi/voditelj-voditeljica-proizvodnje/765631/
Splitsko-dalmatinska,Bol,SUNCE HOTELI dioničko društvo za turizam i ugostiteljstvo,Mesar (m/ž),2021-09-20,https://www.posao.hr/oglasi/mesar-m-z/765822/
Istarska,Pazin,ODVJETNIK GORAN OKMACA,Administrator/ica - tajnik/ca,2021-09-13,https://www.posao.hr/oglasi/administrator-ica-tajnik-ca/764901/
Istarska,Rovinj-Rovigno,PROFICIO  dioničko društvo za usluge,Hotelski/a recepcioner/ka,2021-09-15,https://www.posao.hr/oglasi/hotelski-a-recepcioner-ka/764902/
Sisačko-moslavačka,Kutina,PRANJIĆ D.O.O.  ZA TRGOVINU I GRAĐEVINARSTVO,Tesar/tesarica,2021-09-30,https://www.posao.hr/oglasi/tesar-tesarica/758626/
Osječko-baranjska,Osijek,HU-BO društvo s ograničenom odgovornošću za...,Konobar/konobarica,2021-09-13,https://www.posao.hr/oglasi/konobar-konobarica/764540/
Osječko-baranjska,Đakovo,Atalian Global Services Croatia d.o.o. za ekonomske i...,Čistač/ica,2021-09-16,https://www.posao.hr/oglasi/cistac-ica/764338/
Šibensko-kninska,Vrpolje,LUKOIL Croatia d.o.o. za trgovinu naftom i naftnim...,Konobar/ca,2021-09-15,https://www.posao.hr/oglasi/konobar-ca/760216/
Šibensko-kninska,Drinovci,NILEKS društvo s ograničenom odgovornošću za...,Pomoćni radnik/ica u poljoprivredi,2021-09-15,https://www.posao.hr/oglasi/pomocni-radnik-ica-u-poljoprivredi/760062/
Dubrovačko-neretvanska,Metković,"KAIN GRAĐENJE, društvo s ograničenom odgovornošću za...",Zidar/zidarica,2021-10-18,https://www.posao.hr/oglasi/zidar-zidarica/733030/
Dubrovačko-neretvanska,Metković,"KAIN GRAĐENJE, društvo s ograničenom odgovornošću za...",Tesar/tesarica,2021-10-18,https://www.posao.hr/oglasi/tesar-tesarica/733028/
Zadarska,Zadar,Atalian Global Services Croatia d.o.o. za ekonomske i...,Čistač / čistačica,2021-09-15,https://www.posao.hr/oglasi/cistac-cistacica/764311/
Zadarska,Zadar,Atalian Global Services Croatia d.o.o. za ekonomske i...,Čistač / čistačica,2021-09-15,https://www.posao.hr/oglasi/cistac-cistacica/764310/
Inozemstvo,Njemačka,GFE Gesellschaft für Energieeffizienz mbH,TGA specijalist-planer (m/ž/d),2021-09-30,https://www.posao.hr/oglasi/tga-specijalist-planer-m-z-d/699314/
Inozemstvo,Inozemstvo,Pro-Monting d.o.o.,Cjevar (m/ž),2021-09-30,https://www.posao.hr/oglasi/cjevar-m-z/699633/
Splitsko-dalmatinska,Split,"KRUNA MODE društvo s ograničenom odgovornošću, za...",Prodavač / prodavačica,2021-09-30,https://www.posao.hr/oglasi/prodavac-prodavacica/765742/
Splitsko-dalmatinska,Trogir,"KRISTIAN, zajednički obrt za ugostiteljstvo, vl....",Prodavač/prodavačica,2021-09-20,https://www.posao.hr/oglasi/prodavac-prodavacica/765749/
Krapinsko-zagorska,Oroslavje,Dom za starije i nemoćne osobe PRESEČKI,Spremač/spremačica,2021-09-30,https://www.posao.hr/oglasi/spremac-spremacica/763578/
Istarska,Umag-Umago,LARIX d.o.o. prijevoz i usluge,Vozač/vozačica teretnog vozila - b kategorija,2021-09-30,https://www.posao.hr/oglasi/vozac-vozacica-teretnog-vozila-b-kategorija/765112/
Istarska,Umag-Umago,LARIX d.o.o. prijevoz i usluge,Vozač/vozačica autobusa,2021-09-30,https://www.posao.hr/oglasi/vozac-vozacica-autobusa/765108/
Sisačko-moslavačka,Kutina,PRANJIĆ D.O.O.  ZA TRGOVINU I GRAĐEVINARSTVO,Pružni/a poslovođa/tkinja,2021-09-30,https://www.posao.hr/oglasi/pruzni-a-poslovoda-tkinja/758621/
Sisačko-moslavačka,Kutina,PRANJIĆ D.O.O.  ZA TRGOVINU I GRAĐEVINARSTVO,Pružni radnik/ica,2021-09-30,https://www.posao.hr/oglasi/pruzni-radnik-ica/758620/
Osječko-baranjska,Osijek,LTE Tech j.d.o.o. za graditeljstvo i usluge,Soboslikar/ica - ličilac/ličiteljica,2021-09-19,https://www.posao.hr/oglasi/soboslikar-ica-licilac-liciteljica/764231/
Osječko-baranjska,Osijek,DOM ZA ODGOJ DJECE I MLADEŽI OSIJEK,Odgajatelj/odgajateljica,2021-09-16,https://www.posao.hr/oglasi/odgajatelj-odgajateljica/764037/
Šibensko-kninska,Rogoznica,P. & P. YACHTCHARTER d.o.o. za iznajmljivanje plovila,Brodski električar  m/ž,2021-10-31,https://www.posao.hr/oglasi/brodski-elektricar-m-z/760024/
Dubrovačko-neretvanska,Metković,"KAIN GRAĐENJE, društvo s ograničenom odgovornošću za...",Armirač / armiračica,2021-10-18,https://www.posao.hr/oglasi/armirac-armiracica/733024/
Zadarska,Zadar,Atalian Global Services Croatia d.o.o. za ekonomske i...,Čistač / čistačica,2021-09-15,https://www.posao.hr/oglasi/cistac-cistacica/764309/
Inozemstvo,"Mađarska, Njemačka",Pro-Monting d.o.o.,Monter pokretnih traka (m/ž),2021-09-30,https://www.posao.hr/oglasi/monter-pokretnih-traka-m-z/750102/
Inozemstvo,Inozemstvo,Pro-Monting d.o.o.,Električar / Serviser (m/ž),2021-09-30,https://www.posao.hr/oglasi/elektricar-serviser-m-z/699634/
Splitsko-dalmatinska,Plano,"ADRIAKAMEN d.o.o. za proizvodnju, trgovinu i usluge",Rudarski tehničar m/ž,2021-09-30,https://www.posao.hr/oglasi/rudarski-tehnicar-m-z/765623/
Splitsko-dalmatinska,Split,RITAM PRODUKCIJA d.o.o. za usluge i trgovinu,Kuhar / kuharica,2021-09-20,https://www.posao.hr/oglasi/kuhar-kuharica/765720/
