Zupanija,Mjesto,Tvrtka,Pozicija,Vrijedi_do,Link_za_posao
Šibensko-kninska,Primošten,PRIMOŠTEN HOTELI d.o.o.  za hotelijerstvo i trgovinu,Perač/peračica posuđa,2021-08-15,https://www.posao.hr/oglasi/perac-peracica-posuda/757891/
Šibensko-kninska,Primošten,PRIMOŠTEN HOTELI d.o.o.  za hotelijerstvo i trgovinu,Šanker/ica,2021-08-15,https://www.posao.hr/oglasi/sanker-ica/757778/
Virovitičko-podravska,Slatina,"PRESOFLEX GRADNJA d.o.o. za trgovinu, proizvodnju i...",Voditelj/voditeljica elektrotehničkih radova,2021-08-16,https://www.posao.hr/oglasi/voditelj-voditeljica-elektrotehnickih-radova/739376/
Virovitičko-podravska,Virovitica,"PRESOFLEX GRADNJA d.o.o. za trgovinu, proizvodnju i...",Inženjer/ka gradilišta -pripravnik,2021-08-16,https://www.posao.hr/oglasi/inzenjer-ka-gradilista-pripravnik/739354/
Požeško-slavonska,Požega,PLAMEN d.o.o. za proizvodnju i usluge,Radnik/radnica u proizvodnji,2021-08-20,https://www.posao.hr/oglasi/radnik-radnica-u-proizvodnji/756959/
Zagrebačka,"Zagreb, terenski rad po...",Workforce Ljudski Potencijali d.o.o.,Pratitelj izvanrednih tereta u željezničkom prijevozu (m/ž),2021-08-22,https://www.posao.hr/oglasi/pratitelj-izvanrednih-tereta-u-zeljeznickom-prijevozu-m-z/756392/
Varaždinska,Babinec,DOM ZA STARIJE I NEMOĆNE OSOBE MATIJA,Medicinska sestra/medicinski tehničar,2021-09-08,https://www.posao.hr/oglasi/medicinska-sestra-medicinski-tehnicar/758782/
Varaždinska,Novi Marof,HREBAK d.o.o. za usluge i trgovinu,Telefonist - prodajni savjetnik/telefonistica - prodajna savjetnica,2021-09-02,https://www.posao.hr/oglasi/telefonist-prodajni-savjetnik-telefonistica-prodajna-savjetnica/758906/
Sisačko-moslavačka,Kutina,PEVEX maloprodaja neprehrambene robe dioničko društvo,Kontrolor/ka u centralnom skladištu,2021-08-31,https://www.posao.hr/oglasi/kontrolor-ka-u-centralnom-skladistu/757410/
Sisačko-moslavačka,Sisak,SIGNIFICO SAVJETOVANJE društvo s ograničenom...,Agent/ica za prodaju usluga osiguranja,2021-08-15,https://www.posao.hr/oglasi/agent-ica-za-prodaju-usluga-osiguranja/757407/
Primorsko-goranska,"Poreč, Rabac, otok Krk,...",Valamar Riviera d.d.,Spremačica (m/ž),2021-08-31,https://www.posao.hr/oglasi/spremacica-m-z/723586/
Primorsko-goranska,Rijeka,Eko Taxi d.o.o.,Vozač (m/ž),2021-11-01,https://www.posao.hr/oglasi/vozac-m-z/747027/
Šibensko-kninska,Primošten,PRIMOŠTEN HOTELI d.o.o.  za hotelijerstvo i trgovinu,Pomoćni kuhar/ica,2021-08-15,https://www.posao.hr/oglasi/pomocni-kuhar-ica/757772/
Šibensko-kninska,Vodice,"OLYMPIA VODICE dioničko društvo za ugostiteljstvo,...",Konobar/ica - barmen/ica,2021-08-30,https://www.posao.hr/oglasi/konobar-ica-barmen-ica/757749/
Virovitičko-podravska,Slatina,"PRESOFLEX GRADNJA d.o.o. za trgovinu, proizvodnju i...",Inženjer/inženjerka gradilišta -pripravnik/ca,2021-08-16,https://www.posao.hr/oglasi/inzenjer-inzenjerka-gradilista-pripravnik-ca/739347/
Požeško-slavonska,Požega,"Obrt Agro-tim, vl. Marijana Šutalo, Požega, Hrvatskih...",Poljoprivredni traktorist/poljoprivredna traktoristica,2021-08-16,https://www.posao.hr/oglasi/poljoprivredni-traktorist-poljoprivredna-traktoristica/756577/
Požeško-slavonska,Požega,"BUTORAC d.o.o. za šumarstvo, trgovinu i usluge",Vozač/vozačica teretnog vozila s prikolicom u međunarodnom prometu,2021-08-26,https://www.posao.hr/oglasi/vozac-vozacica-teretnog-vozila-s-prikolicom-u-medunarodnom-prometu/756593/
Zagrebačka,Zagreb (Borovje),Kozmetički salon Golden touch,Kozmetičar - pediker (m/ž),2021-08-16,https://www.posao.hr/oglasi/kozmeticar-pediker-m-z/758418/
Zagrebačka,Zagreb,Manpower Savjetovanje d.o.o.,Operations Manager (m/f),2021-09-09,https://www.posao.hr/oglasi/operations-manager-m-f/758425/
Sisačko-moslavačka,Sisak,"ELMATT, USLUŽNI OBRT, MATTEO KOZARIĆ, GREDA SUNJSKA 136",Pomoćni elektroinstalater/elektroinstalaterka,2021-08-30,https://www.posao.hr/oglasi/pomocni-elektroinstalater-elektroinstalaterka/757266/
Primorsko-goranska,Europe / Home-Office /...,yoummday GmbH,Home-Office Tätigkeit ab sofort // Teilzeit / Vollzeit // Sales & Service // (m/w/d),2021-08-31,https://www.posao.hr/oglasi/home-office-tatigkeit-ab-sofort-teilzeit-vollzeit-sales-service-m-w-d/705062/
Primorsko-goranska,Rijeka,DUPLICO d.o.o. za proizvodnju i usluge,Inženjer/inženjerka elektrotehnike,2021-09-10,https://www.posao.hr/oglasi/inzenjer-inzenjerka-elektrotehnike/759063/
Šibensko-kninska,Vodice,KEJ društvo s ograničenom odgovornošću za trgovinu i...,Sobar/ica,2021-08-20,https://www.posao.hr/oglasi/sobar-ica/757905/
Šibensko-kninska,Šibenik,KOKTEL UGOSTITELJSTVO d.o.o. za trgovinu i ugostiteljstvo,Pomoćni/a radnik/ica,2021-08-16,https://www.posao.hr/oglasi/pomocni-a-radnik-ica/757924/
Požeško-slavonska,Požega,"BUTORAC d.o.o. za šumarstvo, trgovinu i usluge",Vozač / vozačica teretnog vozila s dizalicom,2021-08-15,https://www.posao.hr/oglasi/vozac-vozacica-teretnog-vozila-s-dizalicom/756582/
Požeško-slavonska,Požega,LAPANJ jednostavno društvo s ograničenom odgovornošću...,Pomoćni pekar/ica,2021-08-15,https://www.posao.hr/oglasi/pomocni-pekar-ica/756567/
Splitsko-dalmatinska,Jelsa,"MURVICA, obrt za ugostiteljstvo, vl. Đorđan Gurdulić,...",Spremač / spremačica,2021-09-11,https://www.posao.hr/oglasi/spremac-spremacica/759269/
Zagrebačka,Zagreb,Manpower Savjetovanje d.o.o.,Workforce Manager (m/f),2021-09-09,https://www.posao.hr/oglasi/workforce-manager-m-f/758426/
Zagrebačka,Zagreb,Manpower Savjetovanje d.o.o.,Training & Quality Manager (m/f),2021-09-09,https://www.posao.hr/oglasi/training-quality-manager-m-f/758427/
Primorsko-goranska,Matulji,"JLM - PERKOVIĆ d. o. o. za proizvodnju, trgovinu i...",Cnc operater/ka - glodač/ica,2021-09-10,https://www.posao.hr/oglasi/cnc-operater-ka-glodac-ica/759056/
Primorsko-goranska,Rijeka,CREMINO društvo s ograničenom odgovornošću za...,Pomoćni konobar / pomoćna konobarica,2021-08-22,https://www.posao.hr/oglasi/pomocni-konobar-pomocna-konobarica/759156/
Šibensko-kninska,Knin,DIV GRUPA d.o.o. za usluge,Radnik/ca u vijčari,2021-08-31,https://www.posao.hr/oglasi/radnik-ca-u-vijcari/757574/
Šibensko-kninska,Knin,DIV GRUPA d.o.o. za usluge,Radnik/ca na strojarskom održavanju,2021-08-31,https://www.posao.hr/oglasi/radnik-ca-na-strojarskom-odrzavanju/757573/
Požeško-slavonska,Filipovac,KUKEC društvo s ograničenom odgovornošću za prijevoz...,Vozač/vozačica miksera - pumpe,2021-08-31,https://www.posao.hr/oglasi/vozac-vozacica-miksera-pumpe/756324/
Požeško-slavonska,Filipovac,KUKEC društvo s ograničenom odgovornošću za prijevoz...,Operater/operaterka na betonari,2021-08-26,https://www.posao.hr/oglasi/operater-operaterka-na-betonari/756269/
Splitsko-dalmatinska,Jelsa,"MURVICA, obrt za ugostiteljstvo, vl. Đorđan Gurdulić,...",Pomoćni radnik / pomoćna radnica,2021-09-11,https://www.posao.hr/oglasi/pomocni-radnik-pomocna-radnica/759161/
Splitsko-dalmatinska,Klis,SPLENDOR društvo s ograničenom odgovornošću za...,Radnik / radnica u praoni rublja,2021-09-10,https://www.posao.hr/oglasi/radnik-radnica-u-praoni-rublja/759265/
Zagrebačka,Zagreb,Manpower Savjetovanje d.o.o.,Team Leader (m/f),2021-09-09,https://www.posao.hr/oglasi/team-leader-m-f/758430/
Zagrebačka,Zagreb,Manpower Savjetovanje d.o.o.,Workforce Planner (m/f),2021-09-09,https://www.posao.hr/oglasi/workforce-planner-m-f/758429/
Osječko-baranjska,Hrastovac,BOKUN poljoprivredni obrt,Radnik/radnica na farmi,2021-09-08,https://www.posao.hr/oglasi/radnik-radnica-na-farmi/758738/
Šibensko-kninska,Knin,DIV GRUPA d.o.o. za usluge,Električar/električarka,2021-08-31,https://www.posao.hr/oglasi/elektricar-elektricarka/757528/
Šibensko-kninska,Primošten,PRIMOŠTEN HOTELI d.o.o.  za hotelijerstvo i trgovinu,Sobar/ica,2021-08-15,https://www.posao.hr/oglasi/sobar-ica/757649/
Požeško-slavonska,Pleternica,"LIGNOR d.o.o. za proizvodnju, trgovinu  usluge",Drvoprerađivački/a radnik/ca,2021-08-21,https://www.posao.hr/oglasi/drvopreradivacki-a-radnik-ca/755620/
Splitsko-dalmatinska,Jelsa,"BRIS, obrt za usluge, vl. Suzana Knežić, Metković,...",Čistač / čistačica,2021-08-16,https://www.posao.hr/oglasi/cistac-cistacica/759253/
Splitsko-dalmatinska,Hvar,"AS, obrt za zidarstvo, vl. Samir Adilović, Hvar,...",Zidar / zidarica - fasader / fasaderka,2021-09-10,https://www.posao.hr/oglasi/zidar-zidarica-fasader-fasaderka/758919/
Zagrebačka,Zagreb,Manpower Savjetovanje d.o.o.,Trainer (m/f),2021-09-09,https://www.posao.hr/oglasi/trainer-m-f/758431/
Zagrebačka,Zagreb,Gi Group Staffing Solutions d.o.o.,Trainer (m/f),2021-09-06,https://www.posao.hr/oglasi/trainer-m-f/758193/
Osječko-baranjska,Osijek,"NEGOTIUM d.o.o. za proizvodnju, trgovinu i usluge",Prodavač/prodavačica,2021-08-23,https://www.posao.hr/oglasi/prodavac-prodavacica/758606/
Osječko-baranjska,Osijek,FAKTOR X društvo s ograničenom odgovornošću za...,Konobar m / ž u ugostiteljskom objektu astro garden (bivši muzej okusa),2021-08-23,https://www.posao.hr/oglasi/konobar-m-z-u-ugostiteljskom-objektu-astro-garden-bivsi-muzej-okusa/758529/
Grad Zagreb,Zagreb,Workforce Ljudski Potencijali d.o.o.,Prodavač na delikatesi (m/ž),2021-08-22,https://www.posao.hr/oglasi/prodavac-na-delikatesi-m-z/718209/
Ličko-senjska,Otočac,"BRLIĆ & TA, obrt za usluge, vl. Sanela Ogrizović,...",Radnik/radnica niskogradnje,2021-08-14,https://www.posao.hr/oglasi/radnik-radnica-niskogradnje/756642/
Požeško-slavonska,Golobrdci,"ŽDRAKIĆ d.o.o. za prijevoz, trgovinu i usluge",Vozač/vozačica motornog teretnog vozila,2021-08-16,https://www.posao.hr/oglasi/vozac-vozacica-motornog-teretnog-vozila/754335/
Požeško-slavonska,Požega,Alpha logistics d.o.o. društvo s ograničenom...,Voditelj / voditeljica prodaje,2021-08-13,https://www.posao.hr/oglasi/voditelj-voditeljica-prodaje/753692/
Splitsko-dalmatinska,Solin,"BOBIS d.o.o. za proizvodnju kolača, trajnog peciva i kruha",Vozač - dostavljač   m/ž,2021-08-29,https://www.posao.hr/oglasi/vozac-dostavljac-m-z/758953/
Splitsko-dalmatinska,Trogir,Profesio d.o.o. za privremeno zapošljavanje i...,Djelatnik/ica na prijemu ambalaže,2021-08-16,https://www.posao.hr/oglasi/djelatnik-ica-na-prijemu-ambalaze/759012/
Zagrebačka,Zagreb,Gi Group Staffing Solutions d.o.o.,Workforce Manager (m/f),2021-09-06,https://www.posao.hr/oglasi/workforce-manager-m-f/758198/
Zagrebačka,Zagreb,Gi Group Staffing Solutions d.o.o.,Workforce Planner (m/f),2021-09-06,https://www.posao.hr/oglasi/workforce-planner-m-f/758197/
Osječko-baranjska,Josipovac,OS PROMET društvo s ograničenom odgovornošću za...,Vozač/vozačica teretnog vozila s prikolicom,2021-09-06,https://www.posao.hr/oglasi/vozac-vozacica-teretnog-vozila-s-prikolicom/758703/
Osječko-baranjska,Čepin,"TRANSPORT ŠOP, obrt za prijevoz robe, vl. Tomislav...",Vozač/vozačica teretnog motornog vozila  c i e kategorije,2021-09-06,https://www.posao.hr/oglasi/vozac-vozacica-teretnog-motornog-vozila-c-i-e-kategorije/758696/
Grad Zagreb,"Zagreb, Varaždin ili rad...",Workforce Ljudski Potencijali d.o.o.,Customer Support Specialist – Dutch (m/f),2021-08-22,https://www.posao.hr/oglasi/customer-support-specialist-dutch-m-f/701985/
Grad Zagreb,"Zagreb, terenski rad po...",Workforce Ljudski Potencijali d.o.o.,Pratitelj izvanrednih tereta u željezničkom prijevozu (m/ž),2021-08-22,https://www.posao.hr/oglasi/pratitelj-izvanrednih-tereta-u-zeljeznickom-prijevozu-m-z/756392/
Ličko-senjska,Udbina,ADRIAN GRADNJA j.d.o.o. za graditeljstvo i usluge,Knjigovođa/knjigovotkinja,2021-08-21,https://www.posao.hr/oglasi/knjigovoda-knjigovotkinja/755651/
Ličko-senjska,Otočac,"PIŠTA, obrt za usluge, vl. Goran Piršljin, Otočac,...",Šumski traktorist/šumska traktoristica,2021-08-16,https://www.posao.hr/oglasi/sumski-traktorist-sumska-traktoristica/755225/
Požeško-slavonska,Srednje Selo,Obiteljski dom SILVANA POŽEGA,Medicinska sestra/medicinski tehničar,2021-08-27,https://www.posao.hr/oglasi/medicinska-sestra-medicinski-tehnicar/752792/
Požeško-slavonska,Požega,Alpha logistics d.o.o. društvo s ograničenom...,Asistent/asistentica voditelja /voditeljice poslovnice,2021-08-13,https://www.posao.hr/oglasi/asistent-asistentica-voditelja-voditeljice-poslovnice/751840/
Splitsko-dalmatinska,Marina,Ustanova za zdravstvenu njegu i rehabilitaciju VITA,Medicinska sestra / tehničar - njega u kući,2021-09-10,https://www.posao.hr/oglasi/medicinska-sestra-tehnicar-njega-u-kuci/758781/
Splitsko-dalmatinska,Split,Profesio d.o.o. za privremeno zapošljavanje i...,Djelatnik / djelatnica na prijemu ambalaže,2021-08-16,https://www.posao.hr/oglasi/djelatnik-djelatnica-na-prijemu-ambalaze/759011/
Zagrebačka,Zagreb,Gi Group Staffing Solutions d.o.o.,Team Leader (m/f),2021-09-06,https://www.posao.hr/oglasi/team-leader-m-f/758196/
Zagrebačka,Zagreb,Gi Group Staffing Solutions d.o.o.,Training & Quality Manager (m/f),2021-09-06,https://www.posao.hr/oglasi/training-quality-manager-m-f/758195/
Osječko-baranjska,Josipovac,OS PROMET društvo s ograničenom odgovornošću za...,Strojar/strojarka,2021-09-06,https://www.posao.hr/oglasi/strojar-strojarka/758685/
Osječko-baranjska,Josipovac,OS PROMET društvo s ograničenom odgovornošću za...,Automehaničar/automehaničarka,2021-09-06,https://www.posao.hr/oglasi/automehanicar-automehanicarka/758634/
Grad Zagreb,Zagreb (Borovje),Kozmetički salon Golden touch,Kozmetičar - pediker (m/ž),2021-08-16,https://www.posao.hr/oglasi/kozmeticar-pediker-m-z/758418/
Grad Zagreb,Zagreb,Manpower Savjetovanje d.o.o.,Operations Manager (m/f),2021-09-09,https://www.posao.hr/oglasi/operations-manager-m-f/758425/
Krapinsko-zagorska,Hum Na Sutli,"KRKLEC-METAL D.O.O.ZA PROIZVODNJU,TRGOVINU,UVOZ,IZVOZ",Pomoćni radnik/ca,2021-08-31,https://www.posao.hr/oglasi/pomocni-radnik-ca/758652/
Ličko-senjska,Gospić,Ordinacija opće medicine Milka Majerović dr. med.,Medicinska sestra m/ž,2021-08-31,https://www.posao.hr/oglasi/medicinska-sestra-m-z/754992/
Požeško-slavonska,Požega,"PRESOFLEX GRADNJA d.o.o. za trgovinu, proizvodnju i...",Rukovatelj / rukovateljica samohodnim građ. strojevma,2021-08-16,https://www.posao.hr/oglasi/rukovatelj-rukovateljica-samohodnim-grad-strojevma/740032/
Požeško-slavonska,Požega,"PRESOFLEX GRADNJA d.o.o. za trgovinu, proizvodnju i...",Zidar / zidarica,2021-08-16,https://www.posao.hr/oglasi/zidar-zidarica/739989/
Splitsko-dalmatinska,Hvar,"JAGODNA, obrt za usluge, vl. Ana Hraste, Hvar, Jagodna 2",Radnik / radnica u vili,2021-09-01,https://www.posao.hr/oglasi/radnik-radnica-u-vili/758984/
Splitsko-dalmatinska,Split,FINECA d.o.o. za ugostiteljstvo,Konobar / konobarica,2021-08-16,https://www.posao.hr/oglasi/konobar-konobarica/758830/
Zagrebačka,Zagreb,Gi Group Staffing Solutions d.o.o.,Solution Coach (m/f),2021-09-06,https://www.posao.hr/oglasi/solution-coach-m-f/758194/
Zagrebačka,Zagreb,Gi Group Staffing Solutions d.o.o.,Operations Manager (m/f),2021-09-06,https://www.posao.hr/oglasi/operations-manager-m-f/758192/
Osječko-baranjska,Čeminac,OBITELJSKO POLJOPRIVRENO GOSPODARSTVO BAŠIĆ VESNA,Viličarist/viličaristica,2021-09-30,https://www.posao.hr/oglasi/vilicarist-vilicaristica/758687/
Osječko-baranjska,Čeminac,OBITELJSKO POLJOPRIVRENO GOSPODARSTVO BAŠIĆ VESNA,Traktorist/traktoristica,2021-09-30,https://www.posao.hr/oglasi/traktorist-traktoristica/758686/
Grad Zagreb,Zagreb,Manpower Savjetovanje d.o.o.,Workforce Manager (m/f),2021-09-09,https://www.posao.hr/oglasi/workforce-manager-m-f/758426/
Grad Zagreb,Zagreb,Manpower Savjetovanje d.o.o.,Training & Quality Manager (m/f),2021-09-09,https://www.posao.hr/oglasi/training-quality-manager-m-f/758427/
Krapinsko-zagorska,Valentinovo,ALATI STUHNE d.o.o. za proizvodnju alata za...,Djelatnik/ca u odjelu zavarivanja,2021-08-31,https://www.posao.hr/oglasi/djelatnik-ca-u-odjelu-zavarivanja/758643/
Krapinsko-zagorska,Hum Na Sutli,"KRKLEC-METAL D.O.O.ZA PROIZVODNJU,TRGOVINU,UVOZ,IZVOZ",Bravar/ica,2021-08-31,https://www.posao.hr/oglasi/bravar-ica/758641/
Međimurska,Donja Dubrava,BALI društvo s ograničenom odgovornošću za...,Inženjer tekstilne tehnologije / inženjerka tekstilne tehnologije,2021-09-10,https://www.posao.hr/oglasi/inzenjer-tekstilne-tehnologije-inzenjerka-tekstilne-tehnologije/758450/
Požeško-slavonska,Požega,"PRESOFLEX GRADNJA d.o.o. za trgovinu, proizvodnju i...",Tesar / tesarica,2021-08-16,https://www.posao.hr/oglasi/tesar-tesarica/739984/
Splitsko-dalmatinska,Split,USTANOVA ZA ZDRAVSTVENU NJEGU I REHABILITACIJU U KUĆI SANO,Medicinska sestra / tehničar,2021-09-10,https://www.posao.hr/oglasi/medicinska-sestra-tehnicar/758780/
Splitsko-dalmatinska,Omiš,Ustanova za zdravstvenu njegu i rehabilitaciju VITA,Medicinska sestra / tehničar,2021-09-10,https://www.posao.hr/oglasi/medicinska-sestra-tehnicar/758779/
Osječko-baranjska,Josipovac,"STOLIV IVANKOVIĆ proizvodno trgovački obrt, vl. Dejan...",Monter/monterka namještaja,2021-08-20,https://www.posao.hr/oglasi/monter-monterka-namjestaja/758665/
Osječko-baranjska,Čeminac,OBITELJSKO POLJOPRIVRENO GOSPODARSTVO BAŠIĆ VESNA,Agronom/agronomka u voćnjaku,2021-09-30,https://www.posao.hr/oglasi/agronom-agronomka-u-vocnjaku/758464/
Grad Zagreb,Zagreb,Manpower Savjetovanje d.o.o.,Team Leader (m/f),2021-09-09,https://www.posao.hr/oglasi/team-leader-m-f/758430/
Grad Zagreb,Zagreb,Manpower Savjetovanje d.o.o.,Workforce Planner (m/f),2021-09-09,https://www.posao.hr/oglasi/workforce-planner-m-f/758429/
Krapinsko-zagorska,Sveti Križ Začretje,"KROVOMONT ZIMIĆ, obrt za građevinske radove, Mario...",Tesar/tesarica,2021-08-31,https://www.posao.hr/oglasi/tesar-tesarica/758627/
Krapinsko-zagorska,Zabok,GUMISERVIS - PROMET društvo s ograničenom...,Radnik/radnica na pilani,2021-08-30,https://www.posao.hr/oglasi/radnik-radnica-na-pilani/758750/
Međimurska,Pleškovec,"UGOSTITELJSKI OBRT ""VENERA"" SANDRA VUKOVIĆ",Kuhar/ica - pizza majstor/ica,2021-08-31,https://www.posao.hr/oglasi/kuhar-ica-pizza-majstor-ica/758669/
Međimurska,Prelog,POZITIVA FOOD jednostavno društvo s ograničenom...,Kuhar/kuharica (rad na roštilju),2021-09-09,https://www.posao.hr/oglasi/kuhar-kuharica-rad-na-rostilju/758568/
Splitsko-dalmatinska,Podstrana,"USTANOVA DOM VITA,  dom za starije i nemoćne osobe",Medicinska sestra / medicinski tehničar,2021-09-10,https://www.posao.hr/oglasi/medicinska-sestra-medicinski-tehnicar/758777/
Splitsko-dalmatinska,Solin,"Galeb 1950 d.o.o. za proizvodnju, usluge i trgovinu",Radnik/radnica u praonici rublja,2021-08-24,https://www.posao.hr/oglasi/radnik-radnica-u-praonici-rublja/758986/
Osječko-baranjska,Đakovo,"LAGUNA, ugostiteljski obrt, vl. Ana Lozić, Đakovo,...",Konobar/ica,2021-08-16,https://www.posao.hr/oglasi/konobar-ica/758537/
Osječko-baranjska,Piškorevci,KARAT D.O.O. KLESARSTVO,Radnik/ica u proizvodnom pogonu,2021-08-31,https://www.posao.hr/oglasi/radnik-ica-u-proizvodnom-pogonu/758655/
Grad Zagreb,Zagreb,Manpower Savjetovanje d.o.o.,Trainer (m/f),2021-09-09,https://www.posao.hr/oglasi/trainer-m-f/758431/
Grad Zagreb,Zagreb,Gi Group Staffing Solutions d.o.o.,Trainer (m/f),2021-09-06,https://www.posao.hr/oglasi/trainer-m-f/758193/
Koprivničko-križevačka,Križevci,PRIZMA d.o.o.  za trgovinu i gradnju,Građevinski radnik/građevinska radnica-tesar/tesarica,2021-08-31,https://www.posao.hr/oglasi/gradevinski-radnik-gradevinska-radnica-tesar-tesarica/757540/
Krapinsko-zagorska,Pregrada,UDRUGA DISTROFIČARA KRAPINA,Osobni/a asistent/ica,2021-08-31,https://www.posao.hr/oglasi/osobni-a-asistent-ica/758574/
Krapinsko-zagorska,Stubičke Toplice,TERME STUBAKI d.o.o. za ugostiteljstvo i turistička...,Kuhar/kuharica,2021-08-31,https://www.posao.hr/oglasi/kuhar-kuharica/758564/
Međimurska,Sveti Juraj U Trnju,TP VARAŽDIN društvo s ograničenom odgovornošću za...,Prodavač/prodavačica,2021-08-29,https://www.posao.hr/oglasi/prodavac-prodavacica/758603/
Međimurska,Krištanovec,MN PROJEKT jednostavno društvo s ograničenom...,Pomoćni-a bravar-ica / bravar-ica sa znanjem zavarivanja,2021-08-31,https://www.posao.hr/oglasi/pomocni-a-bravar-ica-bravar-ica-sa-znanjem-zavarivanja/758654/
Osječko-baranjska,Piškorevci,KARAT D.O.O. KLESARSTVO,Radnik/ica na ugradnji kamena,2021-08-31,https://www.posao.hr/oglasi/radnik-ica-na-ugradnji-kamena/758623/
Osječko-baranjska,Đakovo,"P&S, obrt za ugostiteljstvo i promidžbu, vl. Hrvoje...",Kuhar/kuharica,2021-08-31,https://www.posao.hr/oglasi/kuhar-kuharica/758566/
Grad Zagreb,Zagreb,Gi Group Staffing Solutions d.o.o.,Workforce Manager (m/f),2021-09-06,https://www.posao.hr/oglasi/workforce-manager-m-f/758198/
Grad Zagreb,Zagreb,Gi Group Staffing Solutions d.o.o.,Workforce Planner (m/f),2021-09-06,https://www.posao.hr/oglasi/workforce-planner-m-f/758197/
Koprivničko-križevačka,Križevci,PRIZMA d.o.o.  za trgovinu i gradnju,Ugostiteljski poslužitelj/ugostiteljska poslužiteljica,2021-08-31,https://www.posao.hr/oglasi/ugostiteljski-posluzitelj-ugostiteljska-posluziteljica/757479/
Koprivničko-križevačka,Križevci,PRIZMA d.o.o.  za trgovinu i gradnju,Kuhar/kuharica,2021-08-31,https://www.posao.hr/oglasi/kuhar-kuharica/757454/
Inozemstvo,"Razne lokacije, Njemačka",Silverhand Croatia,Građevinski ličilac (m/ž),2021-08-30,https://www.posao.hr/oglasi/gradevinski-licilac-m-z/756691/
Krapinsko-zagorska,Stubičke Toplice,TERME STUBAKI d.o.o. za ugostiteljstvo i turistička...,Konobar/konobarica,2021-08-31,https://www.posao.hr/oglasi/konobar-konobarica/758545/
Krapinsko-zagorska,Stubičke Toplice,TERME STUBAKI d.o.o. za ugostiteljstvo i turistička...,Fizioterapeut/maser (m/ž),2021-08-31,https://www.posao.hr/oglasi/fizioterapeut-maser-m-z/758520/
Međimurska,Nedelišće,"PRO-LIM, obrt za motažu limarije, vl. Suzana...","Kv limar/ica, pomoćni/a limar/ica ili građevinski/a radnik/ica",2021-08-31,https://www.posao.hr/oglasi/kv-limar-ica-pomocni-a-limar-ica-ili-gradevinski-a-radnik-ica/758647/
Međimurska,Prelog,POZITIVA FOOD jednostavno društvo s ograničenom...,Dostavljač/ica,2021-09-06,https://www.posao.hr/oglasi/dostavljac-ica/758717/
Grad Zagreb,Zagreb,Gi Group Staffing Solutions d.o.o.,Team Leader (m/f),2021-09-06,https://www.posao.hr/oglasi/team-leader-m-f/758196/
Grad Zagreb,Zagreb,Gi Group Staffing Solutions d.o.o.,Training & Quality Manager (m/f),2021-09-06,https://www.posao.hr/oglasi/training-quality-manager-m-f/758195/
Karlovačka,Karlovac,ŽITOPROIZVOD  D.D.,Strojobravar/ica,2021-09-06,https://www.posao.hr/oglasi/strojobravar-ica/758343/
Koprivničko-križevačka,Križevci,GRANA društvo s ograničenom odgovornošću za...,Čistač/čistačica,2021-08-14,https://www.posao.hr/oglasi/cistac-cistacica/757633/
Koprivničko-križevačka,Koprivnica,"PRIM D.O.O. ZA PROIZVODNJU, TRGOVINU I USLUGE",Konobar/ica,2021-08-30,https://www.posao.hr/oglasi/konobar-ica/757222/
Inozemstvo,"Zeewolde, Nizozemska",Silverhand Croatia,Monter garažnih vrata (m/ž),2021-08-30,https://www.posao.hr/oglasi/monter-garaznih-vrata-m-z/756690/
Inozemstvo,"Razne lokacije, Nizozemska",Silverhand Croatia,Vodoinstalater (m/ž),2021-08-30,https://www.posao.hr/oglasi/vodoinstalater-m-z/756689/
Krapinsko-zagorska,Lupinjak,TABOR d.o.o. za proizvodnju i trgovinu,Konobar/konobarica u restoranu,2021-09-15,https://www.posao.hr/oglasi/konobar-konobarica-u-restoranu/758555/
Krapinsko-zagorska,Desinić,PEKARA I TRGOVINA KLASEK Vl. VELJKO PODBOJ,Pekar/ica,2021-09-10,https://www.posao.hr/oglasi/pekar-ica/758667/
Međimurska,Čakovec,METSS društvo s ograničenom odgovornošću za trgovinu...,Prodavač/prodavačica,2021-08-31,https://www.posao.hr/oglasi/prodavac-prodavacica/758605/
Međimurska,Orehovica,METSS društvo s ograničenom odgovornošću za trgovinu...,Prodavač/prodavačica,2021-08-31,https://www.posao.hr/oglasi/prodavac-prodavacica/758604/
Karlovačka,Karlovac,ŽITOPROIZVOD  D.D.,Djelatnik/ica na održavanju u proizvodnom pogonu,2021-09-06,https://www.posao.hr/oglasi/djelatnik-ica-na-odrzavanju-u-proizvodnom-pogonu/758338/
Karlovačka,Karlovac,ŽITOPROIZVOD  D.D.,Bravar/ica,2021-09-06,https://www.posao.hr/oglasi/bravar-ica/758336/
Bjelovarsko-bilogorska,Ždralovi,VRT društvo s ograničenom odgovornošću za...,Radnica / radnik na prijemu žitarica,2021-08-31,https://www.posao.hr/oglasi/radnica-radnik-na-prijemu-zitarica/755776/
Koprivničko-križevačka,Koprivnica,Atalian Global Services Croatia d.o.o. za ekonomske i...,Radnik/ca na zelenim površinama,2021-08-13,https://www.posao.hr/oglasi/radnik-ca-na-zelenim-povrsinama/757070/
Koprivničko-križevačka,Koprivnica,"MK, ugostiteljski obrt, vl. Jasminka Kelemen-Klarić,...",Konobar/konobarica,2021-08-15,https://www.posao.hr/oglasi/konobar-konobarica/756790/
