Zupanija,Mjesto,Tvrtka,Pozicija,Vrijedi_do,Link_za_posao
Varaždinska,"Zagreb, Rijeka, Pula, Drniš, Živogošće, Čakovec, Varaždin, Dugo Selo, Vrbovec, Sveti Ivan Zelina, Krapina, Zabok, Gospić, Krk, Crikvenica, Delnice, Sisak, Petrinja, Glina, Popovača, Hrvatska Kostajnica, Zadar, Dubrovnik, otok Hvar, Živogošće, Drniš, Brač",SOKOL d.o.o. za usluge zaštite osoba i imovine,Zaštitar - čuvar (m/ž),18.09.2021.,https://www.moj-posao.net/Posao/538825/Zastitar-cuvar-mz/
Varaždinska,"Hrvatska, Njemača, Belgija",ĐURO ĐAKOVIĆ MONTAŽA IZOLAK d.o.o.,Izolater / Pomoćni izolater - monter (m/ž),01.09.2021.,https://www.moj-posao.net/Posao/539001/Izolater-Pomocni-izolater-monter-mz/
Istarska,rad od kuće,Transcom Worldwide,Administrativni agent u službi za korisnike na njemačkom jeziku (m/ž),10.09.2021.,https://www.moj-posao.net/Posao/537996/Administrativni-agent-u-sluzbi-za-korisnike-na-njemackom-jeziku-mz/
Istarska,"Rijeka, Poreč, Pula, Umag, Labin, Raša, Senj, Čavle, Pirovac, Biograd na Moru, Sveti Filip i Jakov, Kučište, Crikvenica, Boraja, Šibenik, Komiža, Nin, Split, Šolta, Gruda, Prapatnica, Lokve, Pridvorje, Ogulin, Vrbovsko",Studenac d.o.o.,Poslovođa (m/ž),24.08.2021.,https://www.moj-posao.net/Posao/537992/Poslovodja-mz/
Vukovarsko-srijemska,cijela Hrvatska,Securitas Hrvatska d.o.o.,Zaštitar / čuvar (m/ž),31.08.2021.,https://www.moj-posao.net/Posao/537039/Zastitar-cuvar-mz/
Vukovarsko-srijemska,"cijela Hrvatska, remote",ENEA Software d.o.o.,Certified Senior Project Manager (m/f),28.08.2021.,https://www.moj-posao.net/Posao/536693/Certified-Senior-Project-Manager-mf/
Krapinsko-zagorska,"Zagreb, Varaždin, rad od kuće",Electus DGS d.o.o.,Specijalist korisničke podrške sa znanjem njemačkog jezika (m/ž),06.09.2021.,https://www.moj-posao.net/Posao/521403/Specijalist-korisnicke-podrske-sa-znanjem-njemackog-jezika-mz/
Krapinsko-zagorska,remote,USP MARKETING CONSULTANCY B.V.,Research Analyst (m/f),25.08.2021.,https://www.moj-posao.net/Posao/539058/Research-Analyst-mf/
Inozemstvo,Irska,SAP Landscapes Limited,Predradnik u odjelu za uređenje okoliša (m/ž),17.09.2021.,https://www.moj-posao.net/Posao/539065/Predradnik-u-odjelu-za-uredjenje-okolisa-mz/
Inozemstvo,Irska,SAP Landscapes Limited,Radnik u odjelu za održavanje okoliša (m/ž),17.09.2021.,https://www.moj-posao.net/Posao/539066/Radnik-u-odjelu-za-odrzavanje-okolisa-mz/
Brodsko-posavska,"Zagreb, Split, remote work",Epti d.o.o.,Business Analyst (m/f),27.08.2021.,https://www.moj-posao.net/Posao/539365/Business-Analyst-mf/
Brodsko-posavska,"Zagreb, Split, remote work",Epti d.o.o.,.Net-Tech-Lead (m/f),27.08.2021.,https://www.moj-posao.net/Posao/539366/Net-Tech-Lead-mf/
Osječko-baranjska,cijela Hrvatska,TROMONT d.o.o.,Pomoćnik voditelja građevinskih radova (m/ž),31.08.2021.,https://www.moj-posao.net/Posao/538743/Pomocnik-voditelja-gradjevinskih-radova-mz/
Osječko-baranjska,cijela Hrvatska,TROMONT d.o.o.,Tesar (m/ž),31.08.2021.,https://www.moj-posao.net/Posao/538746/Tesar-mz/
Ličko-senjska,cijela Hrvatska,ERIS d.o.o.,Automation Specialist / Specijalist automatizacije (m/ž),02.09.2021.,https://www.moj-posao.net/Posao/538323/Automation-Specialist-Specijalist-automatizacije-mz/
Ličko-senjska,rad od kuće,zeus prima d.o.o.,Agent za korisničku podršku na njemačkom jeziku (m/ž),04.09.2021.,https://www.moj-posao.net/Posao/537495/Agent-za-korisnicku-podrsku-na-njemackom-jeziku-mz/
Koprivničko-križevačka,rad od kuće,Transcom Worldwide,Administrativni agent u službi za korisnike na njemačkom jeziku (m/ž),10.09.2021.,https://www.moj-posao.net/Posao/537996/Administrativni-agent-u-sluzbi-za-korisnike-na-njemackom-jeziku-mz/
Koprivničko-križevačka,"Zagreb, remote",MIND Solutions d.o.o.,IT Technician (m/f),23.08.2021.,https://www.moj-posao.net/Posao/537457/IT-Technician-mf/
Karlovačka,cijela Hrvatska,TROMONT d.o.o.,Zidar (m/ž),31.08.2021.,https://www.moj-posao.net/Posao/538747/Zidar-mz/
Karlovačka,cijela Hrvatska,TROMONT d.o.o.,Armirač (m/ž),31.08.2021.,https://www.moj-posao.net/Posao/538748/Armirac-mz/
Splitsko-dalmatinska,"Rijeka, Poreč, Pula, Umag, Labin, Raša, Senj, Čavle, Pirovac, Biograd na Moru, Sveti Filip i Jakov, Kučište, Crikvenica, Boraja, Šibenik, Komiža, Nin, Split, Šolta, Gruda, Prapatnica, Lokve, Pridvorje, Ogulin, Vrbovsko",Studenac d.o.o.,Poslovođa (m/ž),24.08.2021.,https://www.moj-posao.net/Posao/537992/Poslovodja-mz/
Splitsko-dalmatinska,"Istra, Kvarner, Dalmacija",Studenac d.o.o.,Prodavač (m/ž),24.08.2021.,https://www.moj-posao.net/Posao/537991/Prodavac-mz/
Međimurska,cijela Hrvatska,TROMONT d.o.o.,Zidar (m/ž),31.08.2021.,https://www.moj-posao.net/Posao/538747/Zidar-mz/
Međimurska,cijela Hrvatska,TROMONT d.o.o.,Armirač (m/ž),31.08.2021.,https://www.moj-posao.net/Posao/538748/Armirac-mz/
Primorsko-goranska,Čavle,Electus DGS d.o.o.,Radnik na punjenju polica (m/ž),31.08.2021.,https://www.moj-posao.net/Posao/539646/Radnik-na-punjenju-polica-mz/
Primorsko-goranska,Rijeka,DEKRA zapošljavanje d.o.o.,Integration Developer (m/f),12.09.2021.,https://www.moj-posao.net/Posao/539504/Integration-Developer-mf/
Šibensko-kninska,"Šibenik, Rogoznica",Tatami trade d.o.o.,Sobar / Sobarica - Spremač / Spremačica,26.08.2021.,https://www.moj-posao.net/Posao/538310/Sobar-Sobarica-Spremac-Spremacica/
Šibensko-kninska,"Šibenik, Rogoznica",Tatami trade d.o.o.,Kuhar / Pomoćni kuhar (m/ž),26.08.2021.,https://www.moj-posao.net/Posao/538311/Kuhar-Pomocni-kuhar-mz/
Zagreb i Zagrebačka,Zagreb,A1,Stručnjak za upravljanje učinkom u Službi za korisnike (m/ž) / CS Performance Management Specialist (m/f),24.08.2021.,https://www.moj-posao.net/Posao/538829/Strucnjak-za-upravljanje-ucinkom-u-Sluzbi-za-korisnike-mz-CS-Performance-Management-Specialist-mf/
Zagreb i Zagrebačka,Zagreb,FRANCK SNOGOO d.o.o.,Prodajni tehničar (m/ž),24.08.2021.,https://www.moj-posao.net/Posao/538803/Prodajni-tehnicar-mz/
Sisačko-moslavačka,Hrvatska,ERIS d.o.o.,Electrical Drives Specialist - Specijalist za elektromotorme pogone (m/ž),02.09.2021.,https://www.moj-posao.net/Posao/538335/Electrical-Drives-Specialist-Specijalist-za-elektromotorme-pogone-mz/
Sisačko-moslavačka,cijela Hrvatska,ERIS d.o.o.,Automation Specialist / Specijalist automatizacije (m/ž),02.09.2021.,https://www.moj-posao.net/Posao/538323/Automation-Specialist-Specijalist-automatizacije-mz/
Zadarska,"Zagreb, Jablanovec, Zadar","PUNTO FA,S.L UNIPERSONAL - MANGO",Sales Assistant (m/f),23.08.2021.,https://www.moj-posao.net/Posao/537629/Sales-Assistant-mf/
Zadarska,"Zagreb, Varaždin, rad od kuće","CITY CONNECT, društvo s ograničenom odgovornošću za usluge",Specijalist korisničke podrške na njemačkom jeziku (m/ž),30.08.2021.,https://www.moj-posao.net/Posao/536670/Specijalist-korisnicke-podrske-na-njemackom-jeziku-mz/
Varaždinska,Ivanec,BGW-electronics d.o.o.,Elektroinstalater - pomoćni elektroinstalater (m/ž),06.09.2021.,https://www.moj-posao.net/Posao/538701/Elektroinstalater-pomocni-elektroinstalater-mz/
Varaždinska,Zagreb,Radiometer d.o.o.,Field Service Engineer (m/f),27.08.2021.,https://www.moj-posao.net/Posao/538366/Field-Service-Engineer-mf/
Istarska,"Istra, Kvarner, Dalmacija",Studenac d.o.o.,Prodavač (m/ž),24.08.2021.,https://www.moj-posao.net/Posao/537991/Prodavac-mz/
Istarska,"Zagreb, remote",MIND Solutions d.o.o.,IT Technician (m/f),23.08.2021.,https://www.moj-posao.net/Posao/537457/IT-Technician-mf/
Vukovarsko-srijemska,cijela Hrvatska,ENEA Software d.o.o.,Integration Engineer (m/f),27.08.2021.,https://www.moj-posao.net/Posao/536533/Integration-Engineer-mf/
Vukovarsko-srijemska,Ivankovo,4PLAY j.d.o.o. za ugostiteljstvo i trgovinu,Konobar (m/ž),31.08.2021.,https://www.moj-posao.net/Poslovac/75625/Konobar-mz/
Krapinsko-zagorska,Zagreb,NOVA TV,Backend Developer (m/ž),30.08.2021.,https://www.moj-posao.net/Posao/538698/Backend-Developer-mz/
Krapinsko-zagorska,Sjeverna i istočna Hrvatska,TECE d.o.o.,Prodajni savjetnik (m/ž),26.08.2021.,https://www.moj-posao.net/Posao/538051/Prodajni-savjetnik-mz/
Inozemstvo,"Murska Sobota, Slovenija","HIDROKOP, družba za gradbeništvo, prevoze in posredništvo d.o.o.",Vozač kamiona u građevinarstvu (m/ž),30.08.2021.,https://www.moj-posao.net/Posao/538581/Vozac-kamiona-u-gradjevinarstvu-mz/
Inozemstvo,"Murska Sobota, Slovenija","HIDROKOP, družba za gradbeništvo, prevoze in posredništvo d.o.o.",Rukovatelj građevinskim strojevima (m/ž),30.08.2021.,https://www.moj-posao.net/Posao/538578/Rukovatelj-gradjevinskim-strojevima-mz/
Brodsko-posavska,Slavonski Brod,"FARMIK, d.o.o. za veterinarstvo, proizvodnju, trgovinu i usluge",CNC operater / tokar (m/ž),25.08.2021.,https://www.moj-posao.net/Poslovac/75238/CNC-operater-tokar-mz/
Brodsko-posavska,Slavonski Brod,ALEPH TAU d.o.o. za zaštitu osoba i imovine,Zaštitar (m/ž),24.08.2021.,https://www.moj-posao.net/Poslovac/75117/Zastitar-mz/
Dubrovačko-neretvanska,cijela Hrvatska,FRANC MONT d.o.o. za usluge,Inženjer građevine (m/ž),30.08.2021.,https://www.moj-posao.net/Posao/537348/Inzenjer-gradjevine-mz/
Dubrovačko-neretvanska,cijela Hrvatska,FRANC MONT d.o.o. za usluge,Inženjer strojarstva - voditelj gradilišta (m/ž),30.08.2021.,https://www.moj-posao.net/Posao/537349/Inzenjer-strojarstva-voditelj-gradilista-mz/
Osječko-baranjska,cijela Hrvatska,TROMONT d.o.o.,Zidar (m/ž),31.08.2021.,https://www.moj-posao.net/Posao/538747/Zidar-mz/
Osječko-baranjska,cijela Hrvatska,TROMONT d.o.o.,Armirač (m/ž),31.08.2021.,https://www.moj-posao.net/Posao/538748/Armirac-mz/
Ličko-senjska,Prema mjestu stanovanja,Fortis informatika d.o.o.,Content Writer (m/ž),17.09.2021.,https://www.moj-posao.net/Posao/537036/Content-Writer-mz/
Ličko-senjska,cijela Hrvatska,Securitas Hrvatska d.o.o.,Zaštitar / čuvar (m/ž),31.08.2021.,https://www.moj-posao.net/Posao/537039/Zastitar-cuvar-mz/
Koprivničko-križevačka,"Zagreb, Sisak, Osijek, Varaždin, Rijeka, Križevci, Split",Electus DGS d.o.o.,Savjetnik u terenskoj prodaji (m/ž),13.09.2021.,https://www.moj-posao.net/Posao/536398/Savjetnik-u-terenskoj-prodaji-mz/
Koprivničko-križevačka,rad od kuće,DEKRA zapošljavanje d.o.o.,Technical Sales Engineer (m/ž),30.08.2021.,https://www.moj-posao.net/Posao/536951/Technical-Sales-Engineer-mz/
Karlovačka,cijela Hrvatska,TROMONT d.o.o.,Pomoćni građevinski radnik (m/ž),31.08.2021.,https://www.moj-posao.net/Posao/538749/Pomocni-gradjevinski-radnik-mz/
Karlovačka,"Krk, Rijeka, Zagreb, Zaprešić, Samobor, Velika Gorica, Jastrebarsko, Ivanić Grad, Dugo Selo, Vrbovec, Krapina, Zabok, Karlovac",HP-Hrvatska pošta d.d.,Dostavljač tiskovina (m/ž),25.08.2021.,https://www.moj-posao.net/Posao/538090/Dostavljac-tiskovina-mz/
Splitsko-dalmatinska,rad od kuće,Electus DGS d.o.o.,Specijalist korisničke podrške sa znanjem ruskog i engleskog jezika (m/ž),31.08.2021.,https://www.moj-posao.net/Posao/537839/Specijalist-korisnicke-podrske-sa-znanjem-ruskog-i-engleskog-jezika-mz/
Splitsko-dalmatinska,rad od kuće,Electus DGS d.o.o.,Specijalist korisničke podrške sa znanjem francuskog i engleskog jezika (m/ž),31.08.2021.,https://www.moj-posao.net/Posao/537838/Specijalist-korisnicke-podrske-sa-znanjem-francuskog-i-engleskog-jezika-mz/
Međimurska,cijela Hrvatska,TROMONT d.o.o.,Pomoćni građevinski radnik (m/ž),31.08.2021.,https://www.moj-posao.net/Posao/538749/Pomocni-gradjevinski-radnik-mz/
Međimurska,cijela Hrvatska,CROWN COOL d.o.o. za trgovinu i usluge,Serviser - frigomehaničar (m/ž),12.09.2021.,https://www.moj-posao.net/Posao/538390/Serviser-frigomehanicar-mz/
Primorsko-goranska,"Zagreb, rad od kuće",Smart Flex d.o.o.,Savjetnik za upite na njemačkom jeziku (m/ž),30.08.2021.,https://www.moj-posao.net/Posao/539263/Savjetnik-za-upite-na-njemackom-jeziku-mz/
Primorsko-goranska,"Zagreb, rad od kuće",Smart Flex d.o.o.,Suradnik za poljsko tržište (m/ž),30.08.2021.,https://www.moj-posao.net/Posao/535208/Suradnik-za-poljsko-trziste-mz/
Šibensko-kninska,"Šibenik, Rogoznica",Tatami trade d.o.o.,Konobar / Pomoćni konobar (m/ž),26.08.2021.,https://www.moj-posao.net/Posao/529451/Konobar-Pomocni-konobar-mz/
Šibensko-kninska,"Šibenik, Rogoznica",Tatami trade d.o.o.,Djelatnik za prodaju sladoleda i serviranje (m/ž),26.08.2021.,https://www.moj-posao.net/Posao/538312/Djelatnik-za-prodaju-sladoleda-i-serviranje-mz/
Zagreb i Zagrebačka,Zagreb,Electus DGS d.o.o.,Personal assistant (m/ž),06.09.2021.,https://www.moj-posao.net/Posao/538762/Personal-assistant-mz/
Zagreb i Zagrebačka,Zagreb,Electus DGS d.o.o.,Radnik na završnoj doradi proizvoda (m/ž),31.08.2021.,https://www.moj-posao.net/Posao/534618/Radnik-na-zavrsnoj-doradi-proizvoda-mz/
Sisačko-moslavačka,rad od kuće,zeus prima d.o.o.,Agent za korisničku podršku na njemačkom jeziku (m/ž),04.09.2021.,https://www.moj-posao.net/Posao/537495/Agent-za-korisnicku-podrsku-na-njemackom-jeziku-mz/
Sisačko-moslavačka,Prema mjestu stanovanja,Fortis informatika d.o.o.,Content Writer (m/ž),17.09.2021.,https://www.moj-posao.net/Posao/537036/Content-Writer-mz/
Zadarska,"Zagreb, Samobor, Metković i cijela Hrvatska",Atlantic Grupa - Farmacia,Farmaceut (m/ž),06.09.2021.,https://www.moj-posao.net/Posao/501383/Farmaceut-mz/
Zadarska,"Zagreb, Novalja, cijela Hrvatska",Atlantic Grupa - Farmacia,Farmaceutski tehničar (m/ž),06.09.2021.,https://www.moj-posao.net/Posao/498022/Farmaceutski-tehnicar-mz/
Varaždinska,Hrvatska,ERIS d.o.o.,Electrical Drives Specialist - Specijalist za elektromotorme pogone (m/ž),02.09.2021.,https://www.moj-posao.net/Posao/538335/Electrical-Drives-Specialist-Specijalist-za-elektromotorme-pogone-mz/
Varaždinska,cijela Hrvatska,ERIS d.o.o.,Automation Specialist / Specijalist automatizacije (m/ž),02.09.2021.,https://www.moj-posao.net/Posao/538323/Automation-Specialist-Specijalist-automatizacije-mz/
Istarska,cijela Hrvatska,KAMGRAD d.o.o. za graditeljstvo i trgovinu,Građevinski poslovođa (m/ž),30.08.2021.,https://www.moj-posao.net/Posao/536190/Gradjevinski-poslovodja-mz/
Istarska,rad od kuće,DEKRA zapošljavanje d.o.o.,Technical Sales Engineer (m/ž),30.08.2021.,https://www.moj-posao.net/Posao/536951/Technical-Sales-Engineer-mz/
Vukovarsko-srijemska,Županja,MBD Maksut Business & Development Croatia društvo s ograničenom odgovornošću za usluge,Zavarivač (m/ž),03.09.2021.,https://www.moj-posao.net/Poslovac/75744/Zavarivac-mz/
Krapinsko-zagorska,"Zagreb, remote",MIND Solutions d.o.o.,IT Technician (m/f),23.08.2021.,https://www.moj-posao.net/Posao/537457/IT-Technician-mf/
Krapinsko-zagorska,"Bjelovar, Kenđelovec, Čakovec, Sveti Ivan Zelina, Labin, Novigrad (Istarski), Poreč, Pula, Rijeka, Rupa, Umag, Varaždin, Vrsar, Sveti Križ Začretje, Zadar, Zagreb",CRODUX DERIVATI DVA društvo s ograničenom odgovornošću  za trgovinu naftnim derivatima i plinovima,Prodavač - konobar (m/ž),26.08.2021.,https://www.moj-posao.net/Posao/536368/Prodavac-konobar-mz/
Inozemstvo,Njemačka,HRM REŠITVE d.o.o.,Varilec (m/ž),09.09.2021.,https://www.moj-posao.net/Posao/537972/Varilec-mz/
Inozemstvo,Slovenija,HRM REŠITVE d.o.o.,CNC programer - operater (m/ž),09.09.2021.,https://www.moj-posao.net/Posao/537970/CNC-programer-operater-mz/
Dubrovačko-neretvanska,"Zagreb i Zagrebačka županija, Istra, Kvarner, Dalmacija",Ekosen d.o.o.,Komercijalist za grijanje (m/ž),25.08.2021.,https://www.moj-posao.net/Posao/536262/Komercijalist-za-grijanje-mz/
Dubrovačko-neretvanska,"Zagreb, Zadar, Rijeka, Osijek Pula, Velika Gorica, Karlovac, Split, Dubrovnik",LIPA VITA d.o.o. za usluge,Vozač - dostavljač (m/ž),30.08.2021.,https://www.moj-posao.net/Posao/539807/Vozac-dostavljac-mz/
Osječko-baranjska,cijela Hrvatska,TROMONT d.o.o.,Pomoćni građevinski radnik (m/ž),31.08.2021.,https://www.moj-posao.net/Posao/538749/Pomocni-gradjevinski-radnik-mz/
Osječko-baranjska,Sjeverna i istočna Hrvatska,TECE d.o.o.,Prodajni savjetnik (m/ž),26.08.2021.,https://www.moj-posao.net/Posao/538051/Prodajni-savjetnik-mz/
Ličko-senjska,Senj,NEDA SENJ d.o.o. tvornica trikotaže,Računovođa (m/ž),25.08.2021.,https://www.moj-posao.net/Poslovac/75183/Racunovodja-mz/
Ličko-senjska,Korenica,"UGOSTITELJSKI OBRT ""MACOLA""",Monter drvenih elemenata (m/ž),24.08.2021.,https://www.moj-posao.net/Poslovac/75167/Monter-drvenih-elemenata-mz/
Koprivničko-križevačka,cijela Hrvatska,Centar gradnje d.o.o.,Zidar (m/ž),27.08.2021.,https://www.moj-posao.net/Posao/538428/Zidar-mz/
Koprivničko-križevačka,"Hrvatska, Njemača, Belgija",ĐURO ĐAKOVIĆ MONTAŽA IZOLAK d.o.o.,Izolater / Pomoćni izolater - monter (m/ž),01.09.2021.,https://www.moj-posao.net/Posao/539001/Izolater-Pomocni-izolater-monter-mz/
Koprivničko-križevačka,Zagreb,Radiometer d.o.o.,Field Service Engineer (m/f),27.08.2021.,https://www.moj-posao.net/Posao/538366/Field-Service-Engineer-mf/
Karlovačka,rad od kuće,Electus DGS d.o.o.,Specijalist korisničke podrške sa znanjem ruskog i engleskog jezika (m/ž),31.08.2021.,https://www.moj-posao.net/Posao/537839/Specijalist-korisnicke-podrske-sa-znanjem-ruskog-i-engleskog-jezika-mz/
Karlovačka,rad od kuće,Electus DGS d.o.o.,Specijalist korisničke podrške sa znanjem francuskog i engleskog jezika (m/ž),31.08.2021.,https://www.moj-posao.net/Posao/537838/Specijalist-korisnicke-podrske-sa-znanjem-francuskog-i-engleskog-jezika-mz/
Splitsko-dalmatinska,"Samobor, Zagreb, Split, Kaštela, Ugljan, Pašman",Smart Flex d.o.o.,Tehničar za telekomunikacije (m/ž),30.08.2021.,https://www.moj-posao.net/Posao/537150/Tehnicar-za-telekomunikacije-mz/
Splitsko-dalmatinska,"Rijeka, Pula, Karlovac, Zagreb, Pazin, Vukovar, Split, Šibenik, Zadar, Sisak",Smart Flex d.o.o.,Terenski prodajni predstavnik (m/ž),30.08.2021.,https://www.moj-posao.net/Posao/537151/Terenski-prodajni-predstavnik-mz/
Međimurska,Europska unija,"ELEKTRO BESS  uslužno servisno-trgovačko društvo, d.o.o.",Monter asfaltnih postrojenja (m/ž),10.09.2021.,https://www.moj-posao.net/Posao/538089/Monter-asfaltnih-postrojenja-mz/
Međimurska,"Zagreb, remote",MIND Solutions d.o.o.,IT Technician (m/f),23.08.2021.,https://www.moj-posao.net/Posao/537457/IT-Technician-mf/
Primorsko-goranska,"Zagreb, Rijeka, Varaždin, Split",LPP CROATIA d.o.o. za usluge,Prodavač (m/ž),26.08.2021.,https://www.moj-posao.net/Posao/539029/Prodavac-mz/
Primorsko-goranska,"Zagreb, Osijek, Pula, Zadar, Rijeka, Varaždin, Split",ITX Hrvatska d.o.o.,Prodavač / blagajnik (m/ž),30.08.2021.,https://www.moj-posao.net/Posao/538705/Prodavac-blagajnik-mz/
Šibensko-kninska,Europska unija,"ELEKTRO BESS  uslužno servisno-trgovačko društvo, d.o.o.",Monter asfaltnih postrojenja (m/ž),10.09.2021.,https://www.moj-posao.net/Posao/538089/Monter-asfaltnih-postrojenja-mz/
Šibensko-kninska,cijela Hrvatska,Smart Flex d.o.o.,"Radnik na montaži fasadnih sustava, ALU i PVC stolarije (m/ž)",30.08.2021.,https://www.moj-posao.net/Posao/537523/Radnik-na-montazi-fasadnih-sustava-ALU-i-PVC-stolarije-mz/
Zagreb i Zagrebačka,Zagreb,Electus DGS d.o.o.,Radnik u proizvodnom pogonu (m/ž),06.09.2021.,https://www.moj-posao.net/Posao/536825/Radnik-u-proizvodnom-pogonu-mz/
Sisačko-moslavačka,cijela Hrvatska,Securitas Hrvatska d.o.o.,Zaštitar / čuvar (m/ž),31.08.2021.,https://www.moj-posao.net/Posao/537039/Zastitar-cuvar-mz/
Sisačko-moslavačka,"cijela Hrvatska, remote",ENEA Software d.o.o.,Certified Senior Project Manager (m/f),28.08.2021.,https://www.moj-posao.net/Posao/536693/Certified-Senior-Project-Manager-mf/
Zadarska,"Zagreb, Rijeka, Karlovac, Zadar, Split, Sisak, Šibenik",Electus DGS d.o.o.,Terenski prodajni predstavnik (m/ž),31.08.2021.,https://www.moj-posao.net/Posao/533195/Terenski-prodajni-predstavnik-mz/
Zadarska,cijela Hrvatska,Centar gradnje d.o.o.,Zidar (m/ž),27.08.2021.,https://www.moj-posao.net/Posao/538428/Zidar-mz/
Varaždinska,rad od kuće,zeus prima d.o.o.,Agent za korisničku podršku na njemačkom jeziku (m/ž),04.09.2021.,https://www.moj-posao.net/Posao/537495/Agent-za-korisnicku-podrsku-na-njemackom-jeziku-mz/
Varaždinska,Prema mjestu stanovanja,Fortis informatika d.o.o.,Content Writer (m/ž),17.09.2021.,https://www.moj-posao.net/Posao/537036/Content-Writer-mz/
Istarska,"Rijeka, Pula, Karlovac, Zagreb, Pazin, Vukovar, Split, Šibenik, Zadar, Sisak",Smart Flex d.o.o.,Terenski prodajni predstavnik (m/ž),30.08.2021.,https://www.moj-posao.net/Posao/537151/Terenski-prodajni-predstavnik-mz/
Istarska,"Zagreb, Pula, Velika Gorica",Roto Dinamic d.o.o.,Prodavač (m/ž),31.08.2021.,https://www.moj-posao.net/Posao/538750/Prodavac-mz/
Krapinsko-zagorska,rad od kuće,DEKRA zapošljavanje d.o.o.,Technical Sales Engineer (m/ž),30.08.2021.,https://www.moj-posao.net/Posao/536951/Technical-Sales-Engineer-mz/
Krapinsko-zagorska,remote,AA EURO CROATIA društvo s ograničenom odgovornošću za usluge,Full Stack / Backend Developer (m/f),03.09.2021.,https://www.moj-posao.net/Posao/536010/Full-Stack-Backend-Developer-mf/
Inozemstvo,Slovenija,HRM REŠITVE d.o.o.,Samostojni električar (m/ž),09.09.2021.,https://www.moj-posao.net/Posao/537965/Samostojni-elektricar-mz/
Inozemstvo,Njemačka,HRM REŠITVE d.o.o.,Monter prezračevanja (m/ž),09.09.2021.,https://www.moj-posao.net/Posao/537961/Monter-prezracevanja-mz/
Dubrovačko-neretvanska,"cijela Hrvatska, EU","MULTI FORMA društvo s ograničenom odgovornošću, proizvodnja, trgovina i usluge",Monter sajamskih štandova (m/ž),22.09.2021.,https://www.moj-posao.net/Posao/539724/Monter-sajamskih-standova-mz/
Dubrovačko-neretvanska,"Hrvatska, inozemstvo",FRACASSO RI d. o. o. za proizvodnju i trgovinu,Pomoćni građevinski radnik (m/ž),30.08.2021.,https://www.moj-posao.net/Posao/539782/Pomocni-gradjevinski-radnik-mz/
Bjelovarsko-bilogorska,"Hrvatska, inozemstvo",FRACASSO RI d. o. o. za proizvodnju i trgovinu,Monter (m/ž),30.08.2021.,https://www.moj-posao.net/Posao/539773/Monter-mz/
Bjelovarsko-bilogorska,"Zagreb, Split, remote work",Epti d.o.o.,Business Analyst (m/f),27.08.2021.,https://www.moj-posao.net/Posao/539365/Business-Analyst-mf/
Osječko-baranjska,"Zagreb, remote",MIND Solutions d.o.o.,IT Technician (m/f),23.08.2021.,https://www.moj-posao.net/Posao/537457/IT-Technician-mf/
Osječko-baranjska,"Zagreb, Sisak, Osijek, Varaždin, Rijeka, Križevci, Split",Electus DGS d.o.o.,Savjetnik u terenskoj prodaji (m/ž),13.09.2021.,https://www.moj-posao.net/Posao/536398/Savjetnik-u-terenskoj-prodaji-mz/
Koprivničko-križevačka,Hrvatska,ERIS d.o.o.,Electrical Drives Specialist - Specijalist za elektromotorme pogone (m/ž),02.09.2021.,https://www.moj-posao.net/Posao/538335/Electrical-Drives-Specialist-Specijalist-za-elektromotorme-pogone-mz/
Koprivničko-križevačka,cijela Hrvatska,ERIS d.o.o.,Automation Specialist / Specijalist automatizacije (m/ž),02.09.2021.,https://www.moj-posao.net/Posao/538323/Automation-Specialist-Specijalist-automatizacije-mz/
Karlovačka,središnja Hrvatska,MAPEI CROATIA d.o.o.,Prodajno-tehnički suradnik (m/ž),23.08.2021.,https://www.moj-posao.net/Posao/537535/Prodajno-tehnicki-suradnik-mz/
Karlovačka,"Zagreb, Samobor, Metković i cijela Hrvatska",Atlantic Grupa - Farmacia,Farmaceut (m/ž),06.09.2021.,https://www.moj-posao.net/Posao/501383/Farmaceut-mz/
Splitsko-dalmatinska,"Orebić, Šolta, Trogir, Šibenik, Kaštela, Solin, Split, Podstrana, Makarska",RIBOLA d.o.o.,Prodavač (m/ž),31.08.2021.,https://www.moj-posao.net/Posao/531801/Prodavac-mz/
Splitsko-dalmatinska,rad od kuće,DEKRA zapošljavanje d.o.o.,Technical Sales Engineer (m/ž),30.08.2021.,https://www.moj-posao.net/Posao/536951/Technical-Sales-Engineer-mz/
Međimurska,"Bjelovar, Kenđelovec, Čakovec, Sveti Ivan Zelina, Labin, Novigrad (Istarski), Poreč, Pula, Rijeka, Rupa, Umag, Varaždin, Vrsar, Sveti Križ Začretje, Zadar, Zagreb",CRODUX DERIVATI DVA društvo s ograničenom odgovornošću  za trgovinu naftnim derivatima i plinovima,Prodavač - konobar (m/ž),26.08.2021.,https://www.moj-posao.net/Posao/536368/Prodavac-konobar-mz/
Međimurska,Donja Dubrava,MANPOWER savjetovanje d.o.o.,Voditelj proizvodnje (m/ž),26.08.2021.,https://www.moj-posao.net/Posao/538216/Voditelj-proizvodnje-mz/
Primorsko-goranska,"Zagreb, Osijek, Pula, Zadar, Rijeka, Varaždin, Split",ITX Hrvatska d.o.o.,Voditelj trgovine (m/ž),30.08.2021.,https://www.moj-posao.net/Posao/538724/Voditelj-trgovine-mz/
