Zupanija,Mjesto,Tvrtka,Pozicija,Vrijedi_do,Link_za_posao
Zadarska,Vrbnik,Adecco Hrvatska d.o.o.,Sous Chef (m/ž),15.08.2021.,https://www.moj-posao.net/Posao/537249/Sous-Chef-mz/
Zadarska,Bol,Adria tours - Bol (MS BRAČ TURIST d.o.o.),Čistač / Čistačica - Pralja (m/ž),13.08.2021.,https://www.moj-posao.net/Posao/537250/Cistac-Cistacica-Pralja-mz/
Koprivničko-križevačka,Zagreb,BUTKOVIC BAU društvo s ograničenom odgovornošću za usluge,Tesar (m/ž),27.08.2021.,https://www.moj-posao.net/Posao/536624/Tesar-mz/
Koprivničko-križevačka,Donji Kneginec,"RD Systems društvo s ograničenom odgovornošću za proizvodnju, trgovinu i usluge",Industrijski monter (m/ž),26.08.2021.,https://www.moj-posao.net/Posao/536570/Industrijski-monter-mz/
Varaždinska,Austrija,"Direkt marketing, Andrej Ljubec s.p.",Električar (m/ž),28.08.2021.,https://www.moj-posao.net/Posao/536845/Elektricar-mz/
Varaždinska,Austrija,"Direkt marketing, Andrej Ljubec s.p.",Diplomirana medicinska sestra / diplomirani zdravstvenik,28.08.2021.,https://www.moj-posao.net/Posao/536841/Diplomirana-medicinska-sestra-diplomirani-zdravstvenik/
Požeško-slavonska,Austrija,Euro Career j.d.o.o.,Sobar / Sobarica,26.08.2021.,https://www.moj-posao.net/Posao/536160/Sobar-Sobarica/
Požeško-slavonska,Austrija,Euro Career j.d.o.o.,Kuhar (m/ž),26.08.2021.,https://www.moj-posao.net/Posao/536159/Kuhar-mz/
Osječko-baranjska,Nizozemska,KEMO GRAĐENJE društvo s ograničenom odgovornošću za građenje,Radnik za skidanje mesa s kostiju (m/ž),20.08.2021.,https://www.moj-posao.net/Posao/537312/Radnik-za-skidanje-mesa-s-kostiju-mz/
Osječko-baranjska,Njemačka,NEXUS d.o.o. za proizvodnju i usluge,Monter čeličnih konstrukcija (m/ž),17.08.2021.,https://www.moj-posao.net/Posao/537303/Monter-celicnih-konstrukcija-mz/
Sisačko-moslavačka,"Okolica Graza, Austrija",Trenkwalder,Radnik u proizvodnji (m/ž),12.08.2021.,https://www.moj-posao.net/Posao/536622/Radnik-u-proizvodnji-mz/
Sisačko-moslavačka,Njemačka,ImmoTec Personal,Instalater centralnog grijanja (m/ž),29.08.2021.,https://www.moj-posao.net/Posao/535798/Instalater-centralnog-grijanja-mz/
Virovitičko-podravska,Mahično,TP METAL d.o.o. za prozvodnju i usluge,Pomoćni radnik u bravariji (m/ž),15.08.2021.,https://www.moj-posao.net/Posao/536093/Pomocni-radnik-u-bravariji-mz/
Virovitičko-podravska,Njemačka,"MRT ELECTRICAL SOLUTIONS društvo s ograničenom odgovornošću za građenje, trgovinu i usluge",Voditelj grupe električara (m/ž),14.08.2021.,https://www.moj-posao.net/Posao/536088/Voditelj-grupe-elektricara-mz/
Primorsko-goranska,Selce,"SANI TOURS - turistička agencija, vl. Anto Čančar, Biograd na moru, Dr. Franje Tuđmana 14",Kuhar (m/ž),16.08.2021.,https://www.moj-posao.net/Poslovac/74773/Kuhar-mz/
Primorsko-goranska,Selce,"SANI TOURS - turistička agencija, vl. Anto Čančar, Biograd na moru, Dr. Franje Tuđmana 14",Samostalni kuhar (m/ž),16.08.2021.,https://www.moj-posao.net/Poslovac/74774/Samostalni-kuhar-mz/
Bjelovarsko-bilogorska,Vrbovec,"POLJOPRIVREDNI OBRT  LUKINOVIĆ, VL. DAMIR LUKINOVIĆ, MARČANI 76",Mehaničar za kamione i radne strojeve (m/ž),26.08.2021.,https://www.moj-posao.net/Posao/536460/Mehanicar-za-kamione-i-radne-strojeve-mz/
Bjelovarsko-bilogorska,Zagreb,"RELJA DOM društvo s ograničenom odgovornošću za građenje, trgovinu i usluge",Zidar - Tesar (m/ž),15.08.2021.,https://www.moj-posao.net/Posao/536449/Zidar-Tesar-mz/
Zagreb i Zagrebačka,Zagreb,cargo-partner d.o.o.,Knjigovođa (m/ž),16.08.2021.,https://www.moj-posao.net/Posao/536222/Knjigovodja-mz/
Zagreb i Zagrebačka,Zagreb,Scheer Adriatic d.o.o.,Service Desk Agent (m/f),13.08.2021.,https://www.moj-posao.net/Posao/535796/Service-Desk-Agent-mf/
Zadarska,Njemačka,"KA-LEIS jednostavno društvo s ograničenom odgovornošću za proizvodnju, trgovinu i usluge",Soboslikar (m/ž),02.09.2021.,https://www.moj-posao.net/Posao/537254/Soboslikar-mz/
Zadarska,Njemačka,"KA-LEIS jednostavno društvo s ograničenom odgovornošću za proizvodnju, trgovinu i usluge",Monter suhe gradnje (m/ž),02.09.2021.,https://www.moj-posao.net/Posao/537253/Monter-suhe-gradnje-mz/
Koprivničko-križevačka,Primorsko-goranska županija,Inart d.o.o,Zidar (m/ž),15.08.2021.,https://www.moj-posao.net/Posao/536496/Zidar-mz/
Koprivničko-križevačka,Funtana,"IVICA JURKOVIĆ, UGOSTITELJSKI OBRT ""TRI SRCA"" FUNTANA, ISTARSKA 21",Servir (m/ž),15.08.2021.,https://www.moj-posao.net/Posao/536477/Servir-mz/
Varaždinska,"Berlin, Njemačka","Direkt marketing, Andrej Ljubec s.p.",Fasader (m/ž),28.08.2021.,https://www.moj-posao.net/Posao/536840/Fasader-mz/
Varaždinska,"Celovec, Austrija","Direkt marketing, Andrej Ljubec s.p.",Fasader (m/ž),28.08.2021.,https://www.moj-posao.net/Posao/536839/Fasader-mz/
Požeško-slavonska,Austrija,Euro Career j.d.o.o.,Konobar (m/ž),26.08.2021.,https://www.moj-posao.net/Posao/536158/Konobar-mz/
Požeško-slavonska,Trogir,JETI TOUR d.o.o. za iznajmljivanje plovila,Armirač (m/ž),22.08.2021.,https://www.moj-posao.net/Posao/536129/Armirac-mz/
Istarska,"Hamburg, Njemačka",Foremost Hospitality Management GmbH,Guest Service Agent / Receptionist (m/f/d),20.08.2021.,https://www.moj-posao.net/Posao/537573/Guest-Service-Agent-Receptionist-mfd/
Istarska,"Hamburg, Njemačka",Foremost Hospitality Management GmbH,Guest Service Manager / Shiftleader Front Desk (m/f/d),20.08.2021.,https://www.moj-posao.net/Posao/537572/Guest-Service-Manager-Shiftleader-Front-Desk-mfd/
Osječko-baranjska,Komiža,"ZDENKICA, OBRT ZA NAJAM BRODOVA VL. TONI JONČIĆ, KOMIŽA, ANTE STARČEVIĆA 17",Prodavač rezervacija izleta (m/ž),13.08.2021.,https://www.moj-posao.net/Posao/537304/Prodavac-rezervacija-izleta-mz/
Osječko-baranjska,Vrbnik,Adecco Hrvatska d.o.o.,Sous Chef (m/ž),15.08.2021.,https://www.moj-posao.net/Posao/537249/Sous-Chef-mz/
Sisačko-moslavačka,Njemačka,ImmoTec Personal,Električar (m/ž),29.08.2021.,https://www.moj-posao.net/Posao/535797/Elektricar-mz/
Sisačko-moslavačka,Njemačka,Dominik Matczak SILVERHAND,Monter vrata i prozora (m/ž),14.08.2021.,https://www.moj-posao.net/Posao/536543/Monter-vrata-i-prozora-mz/
Virovitičko-podravska,Majerje,RIKAR društvo s ograničenom odgovornošću za računovodstvo i savjetovanje,Konobar (m/ž),22.08.2021.,https://www.moj-posao.net/Posao/536084/Konobar-mz/
Virovitičko-podravska,Zagreb,"ĆUP GRADNJA d.o.o. za građenje, trgovinu i usluge",Zidar (m/ž),31.08.2021.,https://www.moj-posao.net/Posao/536081/Zidar-mz/
Zagreb i Zagrebačka,Zagreb,ELECTRA OPTIMUM,Elektroinstalater / elektromonter / elektrotehničar / električar (m/ž),22.08.2021.,https://www.moj-posao.net/Posao/536018/Elektroinstalater-elektromonter-elektrotehnicar-elektricar-mz/
Zagreb i Zagrebačka,"Zagreb, EU",Avik Energy Tech,Električar / Elektroinstalater (m/ž),22.08.2021.,https://www.moj-posao.net/Posao/535692/Elektricar-Elektroinstalater-mz/
Zadarska,Njemačka,"KA-LEIS jednostavno društvo s ograničenom odgovornošću za proizvodnju, trgovinu i usluge",Fasader (m/ž),02.09.2021.,https://www.moj-posao.net/Posao/537252/Fasader-mz/
Zadarska,Rakovica,Zdravstvena ustanova DOBRE LJEKARNE,Farmaceutski tehničar (m/ž),02.09.2021.,https://www.moj-posao.net/Posao/537168/Farmaceutski-tehnicar-mz/
Koprivničko-križevačka,Brod Moravice,Industroplan - Industrial Engineering društvo s ograničenom odgovornošću za projektiranje i konstruiranje u strojogradnji,Samostalni cjevar (m/ž),18.08.2021.,https://www.moj-posao.net/Posao/536464/Samostalni-cjevar-mz/
Koprivničko-križevačka,Hvar,TETEX d.o.o.,Sobar / sobarica,27.08.2021.,https://www.moj-posao.net/Posao/536451/Sobar-sobarica/
Požeško-slavonska,Trogir,JETI TOUR d.o.o. za iznajmljivanje plovila,Tesar (m/ž),22.08.2021.,https://www.moj-posao.net/Posao/536125/Tesar-mz/
Požeško-slavonska,Trogir,JETI TOUR d.o.o. za iznajmljivanje plovila,Zidar (m/ž),21.08.2021.,https://www.moj-posao.net/Posao/536103/Zidar-mz/
Istarska,Pelješac,"AUTO PLETER, društvo s ograničenom odgovornošću za trgovinu i usluge",Čistač / čistačica,13.08.2021.,https://www.moj-posao.net/Posao/537631/Cistac-cistacica/
Istarska,Novi Vinodolski,"KONOBA ""DIŠPET"", CRIKVENICA, STROSSMAYEROVO ŠET.56",Pekar pizze (m/ž),18.08.2021.,https://www.moj-posao.net/Posao/537619/Pekar-pizze-mz/
Osječko-baranjska,Bol,Adria tours - Bol (MS BRAČ TURIST d.o.o.),Čistač / Čistačica - Pralja (m/ž),13.08.2021.,https://www.moj-posao.net/Posao/537250/Cistac-Cistacica-Pralja-mz/
Osječko-baranjska,Njemačka,"KA-LEIS jednostavno društvo s ograničenom odgovornošću za proizvodnju, trgovinu i usluge",Soboslikar (m/ž),02.09.2021.,https://www.moj-posao.net/Posao/537254/Soboslikar-mz/
Sisačko-moslavačka,Njemačka,Dominik Matczak SILVERHAND,Građevinski električar (m/ž),14.08.2021.,https://www.moj-posao.net/Posao/536542/Gradjevinski-elektricar-mz/
Sisačko-moslavačka,"Lienz, Austrija",Trummer kadrovska agencija d.o.o.,Delavec v proizvodnji (m/ž),27.08.2021.,https://www.moj-posao.net/Posao/536673/Delavec-v-proizvodnji-mz/
Virovitičko-podravska,Zagreb,"ĆUP GRADNJA d.o.o. za građenje, trgovinu i usluge",Vozač kamiona (m/ž),31.08.2021.,https://www.moj-posao.net/Posao/536080/Vozac-kamiona-mz/
Virovitičko-podravska,Zagreb,"ĆUP GRADNJA d.o.o. za građenje, trgovinu i usluge",Tesar (m/ž),31.08.2021.,https://www.moj-posao.net/Posao/536078/Tesar-mz/
Zagreb i Zagrebačka,Velika Gorica,STAKLO DOM GRUPA d.o.o.,Pomoćni monter pvc i alu stolarije (m/ž),18.08.2021.,https://www.moj-posao.net/Poslovac/74919/Pomocni-monter-pvc-i-alu-stolarije-mz/
Zagreb i Zagrebačka,Zagreb,STAKLO DOM GRUPA d.o.o.,Monter pvc i alu stolarije (m/ž),18.08.2021.,https://www.moj-posao.net/Poslovac/74912/Monter-pvc-i-alu-stolarije-mz/
Zadarska,Rakovica,Zdravstvena ustanova DOBRE LJEKARNE,Magistar farmacije (m/ž),02.09.2021.,https://www.moj-posao.net/Posao/537169/Magistar-farmacije-mz/
Zadarska,Zagreb,"E.G.S.-ELEKTROGRADITELJSTVO D.O.O. ZA PROJEKTIRANJE, GRADNJU I PROIZVODNJU",Pomoćni električar - pomoćni elektromonter (m/ž),31.08.2021.,https://www.moj-posao.net/Posao/537195/Pomocni-elektricar-pomocni-elektromonter-mz/
Koprivničko-križevačka,Hvar,TETEX d.o.o.,Recepcionar (m/ž),27.08.2021.,https://www.moj-posao.net/Posao/536452/Recepcionar-mz/
Koprivničko-križevačka,Vrbovec,"POLJOPRIVREDNI OBRT  LUKINOVIĆ, VL. DAMIR LUKINOVIĆ, MARČANI 76",Mehaničar za kamione i radne strojeve (m/ž),26.08.2021.,https://www.moj-posao.net/Posao/536460/Mehanicar-za-kamione-i-radne-strojeve-mz/
Brodsko-posavska,Rijeka,Mautner BAU DEKO društvo s ograničenom odgovornošću za poslovanje nekretninama i usluge,Spremač / Spremačica,27.08.2021.,https://www.moj-posao.net/Posao/536750/Spremac-Spremacica/
Brodsko-posavska,Rijeka,Mautner BAU DEKO društvo s ograničenom odgovornošću za poslovanje nekretninama i usluge,Monter suhe gradnje (m/ž),27.08.2021.,https://www.moj-posao.net/Posao/536749/Monter-suhe-gradnje-mz/
Požeško-slavonska,Dubrovnik,ZOX BOX j.d.o.o.,Pomoćni kuhar (m/ž),13.08.2021.,https://www.moj-posao.net/Posao/536112/Pomocni-kuhar-mz/
Požeško-slavonska,Njemačka,TP METAL d.o.o. za prozvodnju i usluge,Monter (m/ž),15.08.2021.,https://www.moj-posao.net/Posao/536094/Monter-mz/
Karlovačka,Petrinja,"GS GRAĐENJE, GRAĐEVINSKI OBRT, SEBASTIJAN GUSIĆ",Tesar (m/ž),28.08.2021.,https://www.moj-posao.net/Posao/536692/Tesar-mz/
Karlovačka,Petrinja,"GS GRAĐENJE, GRAĐEVINSKI OBRT, SEBASTIJAN GUSIĆ",Pomoćni građevinski radnik (m/ž),28.08.2021.,https://www.moj-posao.net/Posao/536691/Pomocni-gradjevinski-radnik-mz/
Vukovarsko-srijemska,"Pordenone, Italija","ADRIATIC 21 društvo s ograničenom odgovornošću za gradnju i popravak brodova i čamaca, projektiranje nacrta plovila i proizvodnju proizvoda od metala",Cjevar (m/ž),23.08.2021.,https://www.moj-posao.net/Posao/536317/Cjevar-mz/
Vukovarsko-srijemska,"Pordenone, Italija","ADRIATIC 21 društvo s ograničenom odgovornošću za gradnju i popravak brodova i čamaca, projektiranje nacrta plovila i proizvodnju proizvoda od metala",Brodomonter (m/ž),23.08.2021.,https://www.moj-posao.net/Posao/536316/Brodomonter-mz/
Istarska,Osijek,Turkalj meister d.o.o.,Soboslikar / ličilac (m/ž),20.08.2021.,https://www.moj-posao.net/Posao/537616/Soboslikar-licilac-mz/
Istarska,Osijek,Turkalj meister d.o.o.,Keramičar (m/ž),20.08.2021.,https://www.moj-posao.net/Posao/537615/Keramicar-mz/
Osječko-baranjska,Njemačka,"KA-LEIS jednostavno društvo s ograničenom odgovornošću za proizvodnju, trgovinu i usluge",Monter suhe gradnje (m/ž),02.09.2021.,https://www.moj-posao.net/Posao/537253/Monter-suhe-gradnje-mz/
Osječko-baranjska,Njemačka,"KA-LEIS jednostavno društvo s ograničenom odgovornošću za proizvodnju, trgovinu i usluge",Fasader (m/ž),02.09.2021.,https://www.moj-posao.net/Posao/537252/Fasader-mz/
Sisačko-moslavačka,Njemačka,"M-PROJEKT, obrt za uređenje interijera, vl. Mario Kompes, Kravarsko, Prvi odvojak Pustičke ceste 2",Monter uredskog i brodskog namještaja (m/ž),31.08.2021.,https://www.moj-posao.net/Posao/536655/Monter-uredskog-i-brodskog-namjestaja-mz/
Sisačko-moslavačka,Zagreb,BUTKOVIC BAU društvo s ograničenom odgovornošću za usluge,Tesar (m/ž),27.08.2021.,https://www.moj-posao.net/Posao/536624/Tesar-mz/
Zadarska,Osijek,VACO društvo s ograničenom odgovornošću za turizam i ugostiteljstvo,Spremač / Spremačica,15.08.2021.,https://www.moj-posao.net/Posao/537191/Spremac-Spremacica/
Zadarska,Poreč,D. P. KOP društvo s ograničenom odgovornošću za građevinarstvo,Rukovatelj bagerom (m/ž),16.08.2021.,https://www.moj-posao.net/Posao/537108/Rukovatelj-bagerom-mz/
Koprivničko-križevačka,Zagreb,"RELJA DOM društvo s ograničenom odgovornošću za građenje, trgovinu i usluge",Zidar - Tesar (m/ž),15.08.2021.,https://www.moj-posao.net/Posao/536449/Zidar-Tesar-mz/
Koprivničko-križevačka,Brezovec Zelinski,"""EDO"", Vuča vozila, vl. Edin Huzejrović , Donja Zelina , Brezovec Zelinski 2 C",Konobar (m/ž),31.08.2021.,https://www.moj-posao.net/Posao/536376/Konobar-mz/
Brodsko-posavska,Rijeka,Mautner BAU DEKO društvo s ograničenom odgovornošću za poslovanje nekretninama i usluge,Ličilac (m/ž),27.08.2021.,https://www.moj-posao.net/Posao/536748/Licilac-mz/
Brodsko-posavska,Novalja,"TINA obrt za ugostiteljstvo, vl.Martina Bogdanović, Novalja, Čiponjac I 2",Konobar (m/ž),15.08.2021.,https://www.moj-posao.net/Posao/536743/Konobar-mz/
Karlovačka,Cernik,KALA INŽENJERING društvo s ograničenom odgovornošću za trgovinu i graditeljstvo,Zidar (m/ž),27.08.2021.,https://www.moj-posao.net/Posao/536710/Zidar-mz/
Karlovačka,Cernik,KALA INŽENJERING društvo s ograničenom odgovornošću za trgovinu i graditeljstvo,Tesar (m/ž),27.08.2021.,https://www.moj-posao.net/Posao/536709/Tesar-mz/
Vukovarsko-srijemska,"Pordenone, Italija","ADRIATIC 21 društvo s ograničenom odgovornošću za gradnju i popravak brodova i čamaca, projektiranje nacrta plovila i proizvodnju proizvoda od metala",Bravar (m/ž),23.08.2021.,https://www.moj-posao.net/Posao/536315/Bravar-mz/
Vukovarsko-srijemska,Austrija,Euro Career j.d.o.o.,Maser (m/ž),26.08.2021.,https://www.moj-posao.net/Posao/536162/Maser-mz/
Istarska,Osijek,Turkalj meister d.o.o.,Monter suhe gradnje / knaufer (m/ž),20.08.2021.,https://www.moj-posao.net/Posao/537614/Monter-suhe-gradnje-knaufer-mz/
Istarska,Osijek,Turkalj meister d.o.o.,Zidar / tesar (m/ž),20.08.2021.,https://www.moj-posao.net/Posao/537612/Zidar-tesar-mz/
Ličko-senjska,Austrija,Euro Career j.d.o.o.,Sobar / Sobarica,26.08.2021.,https://www.moj-posao.net/Posao/536160/Sobar-Sobarica/
Ličko-senjska,Austrija,Euro Career j.d.o.o.,Kuhar (m/ž),26.08.2021.,https://www.moj-posao.net/Posao/536159/Kuhar-mz/
Brodsko-posavska,Poreč,"TINA, obrt za ugostiteljstvo, vl. Franko Mileša, Višnjan, Kočići 2",Pomoćni kuhinjski radnik (m/ž),12.08.2021.,https://www.moj-posao.net/Posao/536742/Pomocni-kuhinjski-radnik-mz/
Brodsko-posavska,Split,BEŠLIĆ d.o.o. za gradnju,Rukovatelj bagerom (m/ž),27.08.2021.,https://www.moj-posao.net/Posao/536733/Rukovatelj-bagerom-mz/
Karlovačka,Cernik,KALA INŽENJERING društvo s ograničenom odgovornošću za trgovinu i graditeljstvo,Pomoćni građevinski radnik (m/ž),27.08.2021.,https://www.moj-posao.net/Posao/536708/Pomocni-gradjevinski-radnik-mz/
Karlovačka,Cernik,KALA INŽENJERING društvo s ograničenom odgovornošću za trgovinu i graditeljstvo,Fasader (m/ž),27.08.2021.,https://www.moj-posao.net/Posao/536707/Fasader-mz/
Vukovarsko-srijemska,Austrija,Euro Career j.d.o.o.,Slastičar (m/ž),26.08.2021.,https://www.moj-posao.net/Posao/536161/Slasticar-mz/
Vukovarsko-srijemska,Austrija,Euro Career j.d.o.o.,Sobar / Sobarica,26.08.2021.,https://www.moj-posao.net/Posao/536160/Sobar-Sobarica/
Krapinsko-zagorska,Petrinja,"GS GRAĐENJE, GRAĐEVINSKI OBRT, SEBASTIJAN GUSIĆ",Tesar (m/ž),28.08.2021.,https://www.moj-posao.net/Posao/536692/Tesar-mz/
Krapinsko-zagorska,Petrinja,"GS GRAĐENJE, GRAĐEVINSKI OBRT, SEBASTIJAN GUSIĆ",Pomoćni građevinski radnik (m/ž),28.08.2021.,https://www.moj-posao.net/Posao/536691/Pomocni-gradjevinski-radnik-mz/
Šibensko-kninska,Cernik,KALA INŽENJERING društvo s ograničenom odgovornošću za trgovinu i graditeljstvo,Pomoćni građevinski radnik (m/ž),27.08.2021.,https://www.moj-posao.net/Posao/536708/Pomocni-gradjevinski-radnik-mz/
Šibensko-kninska,Cernik,KALA INŽENJERING društvo s ograničenom odgovornošću za trgovinu i graditeljstvo,Fasader (m/ž),27.08.2021.,https://www.moj-posao.net/Posao/536707/Fasader-mz/
Istarska,cijela Hrvatska,Smart Flex d.o.o.,"Radnik na montaži fasadnih sustava, ALU i PVC stolarije (m/ž)",16.08.2021.,https://www.moj-posao.net/Posao/537523/Radnik-na-montazi-fasadnih-sustava-ALU-i-PVC-stolarije-mz/
Istarska,Umag,Profesio d.o.o. za privremeno zapošljavanje i posredovanje pri zapošljavanju,Kućni pomoćnik / kućna pomoćnica,12.08.2021.,https://www.moj-posao.net/Posao/537587/Kucni-pomocnik-kucna-pomocnica/
Ličko-senjska,Austrija,Euro Career j.d.o.o.,Konobar (m/ž),26.08.2021.,https://www.moj-posao.net/Posao/536158/Konobar-mz/
Ličko-senjska,Trogir,JETI TOUR d.o.o. za iznajmljivanje plovila,Armirač (m/ž),22.08.2021.,https://www.moj-posao.net/Posao/536129/Armirac-mz/
Brodsko-posavska,Petrinja,"GS GRAĐENJE, GRAĐEVINSKI OBRT, SEBASTIJAN GUSIĆ",Tesar (m/ž),28.08.2021.,https://www.moj-posao.net/Posao/536692/Tesar-mz/
Brodsko-posavska,Petrinja,"GS GRAĐENJE, GRAĐEVINSKI OBRT, SEBASTIJAN GUSIĆ",Pomoćni građevinski radnik (m/ž),28.08.2021.,https://www.moj-posao.net/Posao/536691/Pomocni-gradjevinski-radnik-mz/
Karlovačka,"München, Stuttgart, Njemačka",K&M GmbH & Co.KG,Radnik na poslovima inventure (m/ž),26.08.2021.,https://www.moj-posao.net/Posao/536456/Radnik-na-poslovima-inventure-mz/
Karlovačka,"Okolica Graza, Austrija",Trenkwalder,Radnik u proizvodnji (m/ž),12.08.2021.,https://www.moj-posao.net/Posao/536622/Radnik-u-proizvodnji-mz/
Vukovarsko-srijemska,Austrija,Euro Career j.d.o.o.,Kuhar (m/ž),26.08.2021.,https://www.moj-posao.net/Posao/536159/Kuhar-mz/
Vukovarsko-srijemska,Austrija,Euro Career j.d.o.o.,Konobar (m/ž),26.08.2021.,https://www.moj-posao.net/Posao/536158/Konobar-mz/
Krapinsko-zagorska,Cernik,KALA INŽENJERING društvo s ograničenom odgovornošću za trgovinu i graditeljstvo,Zidar (m/ž),27.08.2021.,https://www.moj-posao.net/Posao/536710/Zidar-mz/
Krapinsko-zagorska,Cernik,KALA INŽENJERING društvo s ograničenom odgovornošću za trgovinu i graditeljstvo,Tesar (m/ž),27.08.2021.,https://www.moj-posao.net/Posao/536709/Tesar-mz/
Šibensko-kninska,"München, Stuttgart, Njemačka",K&M GmbH & Co.KG,Radnik na poslovima inventure (m/ž),26.08.2021.,https://www.moj-posao.net/Posao/536456/Radnik-na-poslovima-inventure-mz/
Šibensko-kninska,"Okolica Graza, Austrija",Trenkwalder,Radnik u proizvodnji (m/ž),12.08.2021.,https://www.moj-posao.net/Posao/536622/Radnik-u-proizvodnji-mz/
Primorsko-goranska,Slavonski Brod,"TERMICO d.o.o. za usluge, građenje, prijevoz i trgovinu",Monter cjevovoda (m/ž),28.08.2021.,https://www.moj-posao.net/Posao/537828/Monter-cjevovoda-mz/
Primorsko-goranska,Vis,"SUAD, društvo s ograničenom odgovornošću za građenje i turizam",Keramičar (m/ž),21.08.2021.,https://www.moj-posao.net/Posao/537810/Keramicar-mz/
Međimurska,Njemačka,Dominik Matczak SILVERHAND,Monter vrata i prozora (m/ž),14.08.2021.,https://www.moj-posao.net/Posao/536543/Monter-vrata-i-prozora-mz/
Međimurska,Njemačka,Dominik Matczak SILVERHAND,Građevinski električar (m/ž),14.08.2021.,https://www.moj-posao.net/Posao/536542/Gradjevinski-elektricar-mz/
Dubrovačko-neretvanska,Austrija,"Direkt marketing, Andrej Ljubec s.p.",Vodovodar (m/ž),28.08.2021.,https://www.moj-posao.net/Posao/536850/Vodovodar-mz/
Dubrovačko-neretvanska,Austrija,"Direkt marketing, Andrej Ljubec s.p.",Monter - vodja (m/ž),28.08.2021.,https://www.moj-posao.net/Posao/536849/Monter-vodja-mz/
Splitsko-dalmatinska,Hvar,Sunčani Hvar Hotels,SPA terapeut (m/ž),17.08.2021.,https://www.moj-posao.net/Posao/537957/SPA-terapeut-mz/
Splitsko-dalmatinska,Hvar,Sunčani Hvar Hotels,Sobar / Sobarica,17.08.2021.,https://www.moj-posao.net/Posao/537958/Sobar-Sobarica/
Ličko-senjska,Trogir,JETI TOUR d.o.o. za iznajmljivanje plovila,Tesar (m/ž),22.08.2021.,https://www.moj-posao.net/Posao/536125/Tesar-mz/
Ličko-senjska,Trogir,JETI TOUR d.o.o. za iznajmljivanje plovila,Zidar (m/ž),21.08.2021.,https://www.moj-posao.net/Posao/536103/Zidar-mz/
Brodsko-posavska,Cernik,KALA INŽENJERING društvo s ograničenom odgovornošću za trgovinu i graditeljstvo,Zidar (m/ž),27.08.2021.,https://www.moj-posao.net/Posao/536710/Zidar-mz/
Brodsko-posavska,Cernik,KALA INŽENJERING društvo s ograničenom odgovornošću za trgovinu i graditeljstvo,Tesar (m/ž),27.08.2021.,https://www.moj-posao.net/Posao/536709/Tesar-mz/
Karlovačka,Njemačka,ImmoTec Personal,Instalater centralnog grijanja (m/ž),29.08.2021.,https://www.moj-posao.net/Posao/535798/Instalater-centralnog-grijanja-mz/
Karlovačka,Njemačka,ImmoTec Personal,Električar (m/ž),29.08.2021.,https://www.moj-posao.net/Posao/535797/Elektricar-mz/
Vukovarsko-srijemska,Trogir,JETI TOUR d.o.o. za iznajmljivanje plovila,Armirač (m/ž),22.08.2021.,https://www.moj-posao.net/Posao/536129/Armirac-mz/
Vukovarsko-srijemska,Trogir,JETI TOUR d.o.o. za iznajmljivanje plovila,Tesar (m/ž),22.08.2021.,https://www.moj-posao.net/Posao/536125/Tesar-mz/
Krapinsko-zagorska,Cernik,KALA INŽENJERING društvo s ograničenom odgovornošću za trgovinu i graditeljstvo,Pomoćni građevinski radnik (m/ž),27.08.2021.,https://www.moj-posao.net/Posao/536708/Pomocni-gradjevinski-radnik-mz/
Krapinsko-zagorska,Cernik,KALA INŽENJERING društvo s ograničenom odgovornošću za trgovinu i graditeljstvo,Fasader (m/ž),27.08.2021.,https://www.moj-posao.net/Posao/536707/Fasader-mz/
Šibensko-kninska,Njemačka,ImmoTec Personal,Instalater centralnog grijanja (m/ž),29.08.2021.,https://www.moj-posao.net/Posao/535798/Instalater-centralnog-grijanja-mz/
Šibensko-kninska,Njemačka,ImmoTec Personal,Električar (m/ž),29.08.2021.,https://www.moj-posao.net/Posao/535797/Elektricar-mz/
Primorsko-goranska,"Supetar, Milna",SVPETRVS HOTELI d.d.,Sobar / Sobarica,23.08.2021.,https://www.moj-posao.net/Posao/537758/Sobar-Sobarica/
Primorsko-goranska,"Supetar, Milna",SVPETRVS HOTELI d.d.,Kuhar (m/ž),23.08.2021.,https://www.moj-posao.net/Posao/537756/Kuhar-mz/
Međimurska,"Lienz, Austrija",Trummer kadrovska agencija d.o.o.,Delavec v proizvodnji (m/ž),27.08.2021.,https://www.moj-posao.net/Posao/536673/Delavec-v-proizvodnji-mz/
Međimurska,Njemačka,"M-PROJEKT, obrt za uređenje interijera, vl. Mario Kompes, Kravarsko, Prvi odvojak Pustičke ceste 2",Monter uredskog i brodskog namještaja (m/ž),31.08.2021.,https://www.moj-posao.net/Posao/536655/Monter-uredskog-i-brodskog-namjestaja-mz/
Dubrovačko-neretvanska,Švicarska,"Direkt marketing, Andrej Ljubec s.p.",Mizar (m/ž),28.08.2021.,https://www.moj-posao.net/Posao/536848/Mizar-mz/
Dubrovačko-neretvanska,Švicarska,"Direkt marketing, Andrej Ljubec s.p.",Električar (m/ž),28.08.2021.,https://www.moj-posao.net/Posao/536847/Elektricar-mz/
Splitsko-dalmatinska,"Ravensburg, Njemačka",Balstone,Keramičar (m/ž),24.08.2021.,https://www.moj-posao.net/Posao/530991/Keramicar-mz/
