Zupanija,Mjesto,Tvrtka,Pozicija,vrijedi_do,link_za_posao
Zadarska,Zadar,Donat san d.o.o.,Instruktor vožnje (m/ž),31.10.2020.,https://www.moj-posao.net/Poslovac/60205/Instruktor-voznje-mz/
Krapinsko-zagorska,"Zagreb, Vir",ELITE REAL ESTATE j.d.o.o.,Zidar (m/ž),22.11.2020.,https://www.moj-posao.net/Posao/497899/Zidar-mz/
Krapinsko-zagorska,Knin,DIZALICE I MONTAŽA društvo s ograničenom odgovornošću za proizvodnju i montažu metalnih konstrukcija,Pomoćni radnik na montaži čeličnih konstrukcija (m/ž),20.11.2020.,https://www.moj-posao.net/Posao/497851/Pomocni-radnik-na-montazi-celicnih-konstrukcija-mz/
Krapinsko-zagorska,Knin,DIZALICE I MONTAŽA društvo s ograničenom odgovornošću za proizvodnju i montažu metalnih konstrukcija,Zavarivač (m/ž),20.11.2020.,https://www.moj-posao.net/Posao/497852/Zavarivac-mz/
Krapinsko-zagorska,"München, Njemačka","PLAMONT j.d.o.o. za graditeljstvo, trgovinu i usluge",Armirač (m/ž),05.11.2020.,https://www.moj-posao.net/Posao/497860/Armirac-mz/
Krapinsko-zagorska,Kupljenovo,"JOY obrt za ugostiteljstvo, Ivana Besednik, Mirkovec 109, Sveti Križ Začretje",Konobar (m/ž),22.11.2020.,https://www.moj-posao.net/Posao/497809/Konobar-mz/
Krapinsko-zagorska,Čepin,Zdravstvena ustanova za ljekarničku djelatnost Ljekarne VAŠE ZDRAVLJE,Magistar farmacije (m/ž),05.11.2020.,https://www.moj-posao.net/Posao/497598/Magistar-farmacije-mz/
Zagreb i Zagrebačka,Zagreb,Datakom j.d.o.o. za telekomunikacije,Monter telekomunikacija (m/ž),28.10.2020.,https://www.moj-posao.net/Posao/495363/Monter-telekomunikacija-mz/
Zagreb i Zagrebačka,Sveta Nedelja,EUROPA 92 d.o.o.,Skladištar (m/ž),30.10.2020.,https://www.moj-posao.net/Posao/495178/Skladistar-mz/
Zagreb i Zagrebačka,Zagreb,BESTPROJEKT biro energetika strojarska tehnika d.o.o.,Projektant strojarskih instalacija (m/ž),29.10.2020.,https://www.moj-posao.net/Posao/494945/Projektant-strojarskih-instalacija-mz/
Zagreb i Zagrebačka,Zagreb,ALING d.o.o.,Serviser sustava za gašenje i dojavu požara (m/ž),28.10.2020.,https://www.moj-posao.net/Posao/494764/Serviser-sustava-za-gasenje-i-dojavu-pozara-mz/
Zagreb i Zagrebačka,Turopolje,Pana d.o.o.,Elektrotehničar / Elektroničar (m/ž),03.11.2020.,https://www.moj-posao.net/Posao/491117/Elektrotehnicar-Elektronicar-mz/
Krapinsko-zagorska,Umag i okolica,"ADO, obrt za završne radove, vl. Admir Alagić",Keramičar (m/ž),21.11.2020.,https://www.moj-posao.net/Posao/497732/Keramicar-mz/
Krapinsko-zagorska,Okrug Gornji,"OPTIMUM, obrt za građevinarstvo",Zidar (m/ž),19.11.2020.,https://www.moj-posao.net/Posao/497717/Zidar-mz/
Krapinsko-zagorska,Marija Bistrica,"TRGOVINA I UGOSTITELJSTVO MICAK, OBRT,  VL. MARIJO  MICAK, MARIJA BISTRICA, KOLODVORSKA 47 A",Konobar (m/ž),15.11.2020.,https://www.moj-posao.net/Posao/497683/Konobar-mz/
Krapinsko-zagorska,Njemačka,MACH gradnja,Električar (m/ž),21.11.2020.,https://www.moj-posao.net/Posao/497685/Elektricar-mz/
Zagreb i Zagrebačka,Zagreb,Mrkvica d.o.o.,Prodavač (m/ž),02.11.2020.,https://www.moj-posao.net/Posao/498086/Prodavac-mz/
Zagreb i Zagrebačka,Zagreb,Šela proizvodnja d.o.o.,CNC operater za glodanje i tokarenje (m/ž),09.11.2020.,https://www.moj-posao.net/Posao/498154/CNC-operater-za-glodanje-i-tokarenje-mz/
Zagreb i Zagrebačka,cijela Hrvatska,KONTROL BIRO d.o.o. za osiguranje kvalitete,Voditelj poslovnice - mag. ing. strojarstva / elektrotehnike (m/ž),02.11.2020.,https://www.moj-posao.net/Posao/498116/Voditelj-poslovnice-mag-ing-strojarstva-elektrotehnike-mz/
Zagreb i Zagrebačka,Zagreb,Inženjering za naftu i plin d.o.o.,Diplomirani inženjer elektrotehnike - projektant (m/ž),09.11.2020.,https://www.moj-posao.net/Posao/498130/Diplomirani-inzenjer-elektrotehnike-projektant-mz/
Zagreb i Zagrebačka,Zagreb,VEGA International Car-Transport and Logistic - Trading društvo s ograničenom odgovornošću za trgovinu i usluge,Računovođa / knjigovođa (m/ž),09.11.2020.,https://www.moj-posao.net/Posao/498117/Racunovodja-knjigovodja-mz/
Zagreb i Zagrebačka,Sveti Ivan Zelina,METAL-MARKETING d.o.o.,Strojobravar (m/ž),03.11.2020.,https://www.moj-posao.net/Poslovac/60799/Strojobravar-mz/
Zagreb i Zagrebačka,Ivanić Grad,MARINIĆ GRADNJA j.d.o.o.,Tesar (m/ž),03.11.2020.,https://www.moj-posao.net/Poslovac/60818/Tesar-mz/
Virovitičko-podravska,Dubrovnik,INK-KUZMAN D.O.O. ZA TRGOVINU I USLUGE,Kuhar (m/ž),21.11.2020.,https://www.moj-posao.net/Posao/497674/Kuhar-mz/
Virovitičko-podravska,Pazin,"GRAĐEVINSKI OBRT""MILANOVIĆ"" Pazin, Dubravica 3/1, Milivoj Milanović,",Pomoćni građevinski radnik (m/ž),04.11.2020.,https://www.moj-posao.net/Posao/497673/Pomocni-gradjevinski-radnik-mz/
Virovitičko-podravska,Pakrac,GORGRAD društvo s ograničenom odgovornošću za graditeljstvo i usluge,Voditelj gradilišta (m/ž),16.11.2020.,https://www.moj-posao.net/Posao/497505/Voditelj-gradilista-mz/
Virovitičko-podravska,Pakrac,GORGRAD društvo s ograničenom odgovornošću za graditeljstvo i usluge,Diplomirani inženjer građevinarstva (m/ž),16.11.2020.,https://www.moj-posao.net/Posao/497504/Diplomirani-inzenjer-gradjevinarstva-mz/
Istarska,Labin,"ŠKRILICE, društvo s ograničenom odgovornošću za građevinarstvo i turizam",Zidar (m/ž),16.11.2020.,https://www.moj-posao.net/Posao/497527/Zidar-mz/
Istarska,Pazin,VITAS društvo s ograničenom odgovornošću za trgovinu i usluge,Monter ALU i PVC stolarije (m/ž),19.11.2020.,https://www.moj-posao.net/Posao/497528/Monter-ALU-i-PVC-stolarije-mz/
Istarska,Labin,"ŠKRILICE, društvo s ograničenom odgovornošću za građevinarstvo i turizam",Pomoćni zidar (m/ž),16.11.2020.,https://www.moj-posao.net/Posao/497526/Pomocni-zidar-mz/
Istarska,Labin,DJEČJI VRTIĆ PJERINA VERBANAC,Spremač / Spremačica,27.10.2020.,https://www.moj-posao.net/Posao/497481/Spremac-Spremacica/
Istarska,Labin,DJEČJI VRTIĆ PJERINA VERBANAC,Spremač / Spremačica,27.10.2020.,https://www.moj-posao.net/Posao/497480/Spremac-Spremacica/
Virovitičko-podravska,Roženica,"G.OPATIJA D.O.O. ZA TRGOVINU, UVOZ-IZVOZ I USLUGE",Mehaničar za radne strojeve (m/ž),20.11.2020.,https://www.moj-posao.net/Posao/497503/Mehanicar-za-radne-strojeve-mz/
Virovitičko-podravska,Češka,Adecco Hrvatska d.o.o.,Radnik u proizvodnji (m/ž),02.11.2020.,https://www.moj-posao.net/Posao/497426/Radnik-u-proizvodnji-mz/
Virovitičko-podravska,Split i okolica,INNECTO d.o.o.,Tesar (m/ž),31.10.2020.,https://www.moj-posao.net/Posao/493747/Tesar-mz/
Virovitičko-podravska,Split i okolica,INNECTO d.o.o.,Rukovatelj građevinskim strojem (m/ž),31.10.2020.,https://www.moj-posao.net/Posao/493744/Rukovatelj-gradjevinskim-strojem-mz/
Virovitičko-podravska,Split,INNECTO d.o.o.,Vodoinstalater (m/ž),31.10.2020.,https://www.moj-posao.net/Posao/493743/Vodoinstalater-mz/
Virovitičko-podravska,"Berlin, Njemačka",Attila Gaststätten Verwaltungs GmbH,Kuhar (m/ž),26.10.2020.,https://www.moj-posao.net/Posao/497344/Kuhar-mz/
Istarska,Labin,DJEČJI VRTIĆ PJERINA VERBANAC,Spremač / Spremačica,27.10.2020.,https://www.moj-posao.net/Posao/497479/Spremac-Spremacica/
Istarska,Labin,DJEČJI VRTIĆ PJERINA VERBANAC,Pomagač za dijete s teškoćama u razvoju (m/ž),27.10.2020.,https://www.moj-posao.net/Posao/497478/Pomagac-za-dijete-s-teskocama-u-razvoju-mz/
Istarska,Labin,DJEČJI VRTIĆ PJERINA VERBANAC,Odgojitelj (m/ž),27.10.2020.,https://www.moj-posao.net/Posao/497477/Odgojitelj-mz/
Istarska,Labin,DJEČJI VRTIĆ PJERINA VERBANAC,Domar - Ložač / Vozač (m/ž),27.10.2020.,https://www.moj-posao.net/Posao/497476/Domar-Lozac-Vozac-mz/
Istarska,Galižana,KAPELOTO BETON d.o.o. za graditeljstvo i usluge,Zidar (m/ž),16.11.2020.,https://www.moj-posao.net/Posao/497445/Zidar-mz/
Istarska,Pula,Securitas Hrvatska d.o.o,Zaštitar / Čuvar (m/ž),29.10.2020.,https://www.moj-posao.net/Poslovac/60609/Zastitar-Cuvar-mz/
Istarska,Pula,AUTOSERVIS AUTOGI Vl. ĐANI VOZILA,Automehaničar (m/ž),31.10.2020.,https://www.moj-posao.net/Poslovac/60662/Automehanicar-mz/
Varaždinska,Nedeljanec,Fotex Sportswear,Grafički dizajner (m/ž),06.11.2020.,https://www.moj-posao.net/Posao/495969/Graficki-dizajner-mz/
Varaždinska,Varaždin,ORCA društvo s ograničenom odgovornošću za usluge i trgovinu,Električar (m/ž),04.11.2020.,https://www.moj-posao.net/Posao/495951/Elektricar-mz/
Varaždinska,Trnovec,"INOX CENTAR HOEGGER društvo s ograničenom odgovornošću za razvoj, proizvodnju i montažu",Zavarivač (m/ž),01.11.2020.,https://www.moj-posao.net/Posao/495820/Zavarivac-mz/
Varaždinska,Trnovec,"INOX CENTAR HOEGGER društvo s ograničenom odgovornošću za razvoj, proizvodnju i montažu",CNC operater na laserskom rezaču metala (m/ž),01.11.2020.,https://www.moj-posao.net/Posao/495818/CNC-operater-na-laserskom-rezacu-metala-mz/
Varaždinska,Trnovec,"INOX CENTAR HOEGGER društvo s ograničenom odgovornošću za razvoj, proizvodnju i montažu",Pomoćni radnik u metalskoj proizvodnji (m/ž),01.11.2020.,https://www.moj-posao.net/Posao/495819/Pomocni-radnik-u-metalskoj-proizvodnji-mz/
Varaždinska,Varaždin,AL-TIM d.o.o. za usluge i trgovinu,Zavarivač (m/ž),31.10.2020.,https://www.moj-posao.net/Posao/495454/Zavarivac-mz/
Varaždinska,Varaždin,AL-TIM d.o.o. za usluge i trgovinu,Bravar (m/ž),31.10.2020.,https://www.moj-posao.net/Posao/495453/Bravar-mz/
Varaždinska,Varaždin,INN d.o.o. za ugostiteljstvo,Konobar (m/ž),30.10.2020.,https://www.moj-posao.net/Posao/495315/Konobar-mz/
Varaždinska,Varaždin,PORTAL d.o.o. za graditeljstvo i trgovinu,Zidar (m/ž),29.10.2020.,https://www.moj-posao.net/Posao/495125/Zidar-mz/
Varaždinska,Varaždin,PORTAL d.o.o. za graditeljstvo i trgovinu,Tesar (m/ž),29.10.2020.,https://www.moj-posao.net/Posao/495124/Tesar-mz/
Varaždinska,Njemačka,MDR TECH J.D.O.O.,Monter ALU i staklenih fasada (m/ž),04.11.2020.,https://www.moj-posao.net/Poslovac/60862/Monter-ALU-i-staklenih-fasada-mz/
Varaždinska,Njemačka,MDR TECH J.D.O.O.,Monter ALU i staklenih fasada (m/ž),04.11.2020.,https://www.moj-posao.net/Poslovac/60865/Monter-ALU-i-staklenih-fasada-mz/
Splitsko-dalmatinska,Split,M.D.A. INŽENJERING d.o.o. za graditeljstvo,Zidar (m/ž),19.11.2020.,https://www.moj-posao.net/Posao/497731/Zidar-mz/
Splitsko-dalmatinska,Split,M.D.A. INŽENJERING d.o.o. za graditeljstvo,Tesar (m/ž),19.11.2020.,https://www.moj-posao.net/Posao/497730/Tesar-mz/
Splitsko-dalmatinska,Split,"JAKI, obrt za usluge, vl. Jasna Topić",Knjigovođa (m/ž),21.11.2020.,https://www.moj-posao.net/Posao/497719/Knjigovodja-mz/
Splitsko-dalmatinska,Okrug Gornji,"OPTIMUM, obrt za građevinarstvo",Zidar (m/ž),19.11.2020.,https://www.moj-posao.net/Posao/497717/Zidar-mz/
Splitsko-dalmatinska,Sinj,PRVI KLASTER ŽENA PODUZETNICA RH 'KOLO - KAKO OSNAŽITI LOKALNO OKRUŽENJE',Radnik na projektu Zaželi (m/ž),03.11.2020.,https://www.moj-posao.net/Posao/497710/Radnik-na-projektu-Zazeli-mz/
Splitsko-dalmatinska,Split,"Obrt za ugostiteljstvo i usluge TIN, vl. Antonija Babić",Konobar (m/ž),19.11.2020.,https://www.moj-posao.net/Posao/497574/Konobar-mz/
Splitsko-dalmatinska,Klis,OSNOVNA ŠKOLA PETRA KRUŽIĆA KLIS,Učitelj glazbene kulture (m/ž),27.10.2020.,https://www.moj-posao.net/Posao/497544/Ucitelj-glazbene-kulture-mz/
Splitsko-dalmatinska,Klis,OSNOVNA ŠKOLA PETRA KRUŽIĆA KLIS,Učitelj razredne nastave (m/ž),27.10.2020.,https://www.moj-posao.net/Posao/497545/Ucitelj-razredne-nastave-mz/
Splitsko-dalmatinska,Zadvarje,"LOKALNA AKCIJSKA GRUPA ""ADRION""",Stručni suradnik (m/ž),27.10.2020.,https://www.moj-posao.net/Posao/497533/Strucni-suradnik-mz/
Splitsko-dalmatinska,Split,POMORSKI CENTAR ZA ELEKTRONIKU d.o.o.,Programer pripravnik (m/ž),30.10.2020.,https://www.moj-posao.net/Posao/497506/Programer-pripravnik-mz/
Splitsko-dalmatinska,Split,Osnovna škola Pojišan,Učitelj tjelesne i zdravstvene kulture (m/ž),29.10.2020.,https://www.moj-posao.net/Poslovac/61003/Ucitelj-tjelesne-i-zdravstvene-kulture-mz/
Splitsko-dalmatinska,Split,Osnovna škola Pojišan,Učitelj engleskog jezika (m/ž),29.10.2020.,https://www.moj-posao.net/Poslovac/61005/Ucitelj-engleskog-jezika-mz/
Vukovarsko-srijemska,Zagreb,MACH gradnja,Zidar (m/ž),21.11.2020.,https://www.moj-posao.net/Posao/497672/Zidar-mz/
Vukovarsko-srijemska,Dubrovnik,INK-KUZMAN D.O.O. ZA TRGOVINU I USLUGE,Kuhar (m/ž),21.11.2020.,https://www.moj-posao.net/Posao/497674/Kuhar-mz/
Vukovarsko-srijemska,Pazin,"GRAĐEVINSKI OBRT""MILANOVIĆ"" Pazin, Dubravica 3/1, Milivoj Milanović,",Pomoćni građevinski radnik (m/ž),04.11.2020.,https://www.moj-posao.net/Posao/497673/Pomocni-gradjevinski-radnik-mz/
Vukovarsko-srijemska,Pakrac,GORGRAD društvo s ograničenom odgovornošću za graditeljstvo i usluge,Voditelj gradilišta (m/ž),16.11.2020.,https://www.moj-posao.net/Posao/497505/Voditelj-gradilista-mz/
Vukovarsko-srijemska,Pakrac,GORGRAD društvo s ograničenom odgovornošću za graditeljstvo i usluge,Diplomirani inženjer građevinarstva (m/ž),16.11.2020.,https://www.moj-posao.net/Posao/497504/Diplomirani-inzenjer-gradjevinarstva-mz/
Vukovarsko-srijemska,Roženica,"G.OPATIJA D.O.O. ZA TRGOVINU, UVOZ-IZVOZ I USLUGE",Mehaničar za radne strojeve (m/ž),20.11.2020.,https://www.moj-posao.net/Posao/497503/Mehanicar-za-radne-strojeve-mz/
Vukovarsko-srijemska,Češka,Adecco Hrvatska d.o.o.,Radnik u proizvodnji (m/ž),02.11.2020.,https://www.moj-posao.net/Posao/497426/Radnik-u-proizvodnji-mz/
Vukovarsko-srijemska,Split i okolica,INNECTO d.o.o.,Tesar (m/ž),31.10.2020.,https://www.moj-posao.net/Posao/493747/Tesar-mz/
Vukovarsko-srijemska,Split i okolica,INNECTO d.o.o.,Rukovatelj građevinskim strojem (m/ž),31.10.2020.,https://www.moj-posao.net/Posao/493744/Rukovatelj-gradjevinskim-strojem-mz/
Vukovarsko-srijemska,Split,INNECTO d.o.o.,Vodoinstalater (m/ž),31.10.2020.,https://www.moj-posao.net/Posao/493743/Vodoinstalater-mz/
Bjelovarsko-bilogorska,Kupljenovo,"JOY obrt za ugostiteljstvo, Ivana Besednik, Mirkovec 109, Sveti Križ Začretje",Konobar (m/ž),22.11.2020.,https://www.moj-posao.net/Posao/497809/Konobar-mz/
Bjelovarsko-bilogorska,Čepin,Zdravstvena ustanova za ljekarničku djelatnost Ljekarne VAŠE ZDRAVLJE,Magistar farmacije (m/ž),05.11.2020.,https://www.moj-posao.net/Posao/497598/Magistar-farmacije-mz/
Bjelovarsko-bilogorska,Umag i okolica,"ADO, obrt za završne radove, vl. Admir Alagić",Keramičar (m/ž),21.11.2020.,https://www.moj-posao.net/Posao/497732/Keramicar-mz/
Bjelovarsko-bilogorska,Okrug Gornji,"OPTIMUM, obrt za građevinarstvo",Zidar (m/ž),19.11.2020.,https://www.moj-posao.net/Posao/497717/Zidar-mz/
Bjelovarsko-bilogorska,Marija Bistrica,"TRGOVINA I UGOSTITELJSTVO MICAK, OBRT,  VL. MARIJO  MICAK, MARIJA BISTRICA, KOLODVORSKA 47 A",Konobar (m/ž),15.11.2020.,https://www.moj-posao.net/Posao/497683/Konobar-mz/
Bjelovarsko-bilogorska,Njemačka,MACH gradnja,Električar (m/ž),21.11.2020.,https://www.moj-posao.net/Posao/497685/Elektricar-mz/
Bjelovarsko-bilogorska,Zagreb,MACH gradnja,Tesar (m/ž),21.11.2020.,https://www.moj-posao.net/Posao/497686/Tesar-mz/
Bjelovarsko-bilogorska,Zagreb,MACH gradnja,Zidar (m/ž),21.11.2020.,https://www.moj-posao.net/Posao/497672/Zidar-mz/
Bjelovarsko-bilogorska,Dubrovnik,INK-KUZMAN D.O.O. ZA TRGOVINU I USLUGE,Kuhar (m/ž),21.11.2020.,https://www.moj-posao.net/Posao/497674/Kuhar-mz/
Bjelovarsko-bilogorska,Pazin,"GRAĐEVINSKI OBRT""MILANOVIĆ"" Pazin, Dubravica 3/1, Milivoj Milanović,",Pomoćni građevinski radnik (m/ž),04.11.2020.,https://www.moj-posao.net/Posao/497673/Pomocni-gradjevinski-radnik-mz/
Brodsko-posavska,Marija Bistrica,"TRGOVINA I UGOSTITELJSTVO MICAK, OBRT,  VL. MARIJO  MICAK, MARIJA BISTRICA, KOLODVORSKA 47 A",Konobar (m/ž),15.11.2020.,https://www.moj-posao.net/Posao/497683/Konobar-mz/
Brodsko-posavska,Njemačka,MACH gradnja,Električar (m/ž),21.11.2020.,https://www.moj-posao.net/Posao/497685/Elektricar-mz/
Brodsko-posavska,Zagreb,MACH gradnja,Tesar (m/ž),21.11.2020.,https://www.moj-posao.net/Posao/497686/Tesar-mz/
Brodsko-posavska,Zagreb,MACH gradnja,Zidar (m/ž),21.11.2020.,https://www.moj-posao.net/Posao/497672/Zidar-mz/
Brodsko-posavska,Dubrovnik,INK-KUZMAN D.O.O. ZA TRGOVINU I USLUGE,Kuhar (m/ž),21.11.2020.,https://www.moj-posao.net/Posao/497674/Kuhar-mz/
Brodsko-posavska,Pazin,"GRAĐEVINSKI OBRT""MILANOVIĆ"" Pazin, Dubravica 3/1, Milivoj Milanović,",Pomoćni građevinski radnik (m/ž),04.11.2020.,https://www.moj-posao.net/Posao/497673/Pomocni-gradjevinski-radnik-mz/
Brodsko-posavska,Pakrac,GORGRAD društvo s ograničenom odgovornošću za graditeljstvo i usluge,Voditelj gradilišta (m/ž),16.11.2020.,https://www.moj-posao.net/Posao/497505/Voditelj-gradilista-mz/
Brodsko-posavska,Pakrac,GORGRAD društvo s ograničenom odgovornošću za graditeljstvo i usluge,Diplomirani inženjer građevinarstva (m/ž),16.11.2020.,https://www.moj-posao.net/Posao/497504/Diplomirani-inzenjer-gradjevinarstva-mz/
Brodsko-posavska,Roženica,"G.OPATIJA D.O.O. ZA TRGOVINU, UVOZ-IZVOZ I USLUGE",Mehaničar za radne strojeve (m/ž),20.11.2020.,https://www.moj-posao.net/Posao/497503/Mehanicar-za-radne-strojeve-mz/
Brodsko-posavska,Češka,Adecco Hrvatska d.o.o.,Radnik u proizvodnji (m/ž),02.11.2020.,https://www.moj-posao.net/Posao/497426/Radnik-u-proizvodnji-mz/
Sisačko-moslavačka,Split i okolica,INNECTO d.o.o.,Rukovatelj građevinskim strojem (m/ž),31.10.2020.,https://www.moj-posao.net/Posao/493744/Rukovatelj-gradjevinskim-strojem-mz/
Sisačko-moslavačka,Split,INNECTO d.o.o.,Vodoinstalater (m/ž),31.10.2020.,https://www.moj-posao.net/Posao/493743/Vodoinstalater-mz/
Sisačko-moslavačka,"Berlin, Njemačka",Attila Gaststätten Verwaltungs GmbH,Kuhar (m/ž),26.10.2020.,https://www.moj-posao.net/Posao/497344/Kuhar-mz/
Sisačko-moslavačka,Split,Bravarski obrt MILARDOVIĆ,Voditelj projekta prozorskih sustava (m/ž),31.10.2020.,https://www.moj-posao.net/Posao/497313/Voditelj-projekta-prozorskih-sustava-mz/
Sisačko-moslavačka,Delnice,Adecco Hrvatska d.o.o.,Samostalni računovođa (m/ž),26.10.2020.,https://www.moj-posao.net/Posao/497251/Samostalni-racunovodja-mz/
Sisačko-moslavačka,Korčula,ŠARČEVIĆ d.o.o.,Knaufer (m/ž),30.10.2020.,https://www.moj-posao.net/Posao/497223/Knaufer-mz/
Sisačko-moslavačka,Pula,VREBAC INTERIJERI j.d.o.o. za građevinu,Monter montažnih kuća (m/ž),16.11.2020.,https://www.moj-posao.net/Posao/497219/Monter-montaznih-kuca-mz/
Sisačko-moslavačka,Pula,VREBAC INTERIJERI j.d.o.o. za građevinu,Ličilac (m/ž),16.11.2020.,https://www.moj-posao.net/Posao/497218/Licilac-mz/
Sisačko-moslavačka,Pula,VREBAC INTERIJERI j.d.o.o. za građevinu,Knaufer (m/ž),16.11.2020.,https://www.moj-posao.net/Posao/497217/Knaufer-mz/
Sisačko-moslavačka,Pula,VREBAC INTERIJERI j.d.o.o. za građevinu,Fasader (m/ž),16.11.2020.,https://www.moj-posao.net/Posao/497214/Fasader-mz/
Karlovačka,Donja Stubica,"MINI PEKARA DONJA STUBICA, PEKARSKI OBRT, VL. ROBI NOVAK, DONJA STUBICA, GOLUBOVEČKA 6 A",Vozač - prodavač pokretne trgovine (m/ž),31.10.2020.,https://www.moj-posao.net/Posao/498096/Vozac-prodavac-pokretne-trgovine-mz/
Karlovačka,Metković,"OBŠIVAČ, građevinsko, proizvodno, uslužno i trgovačko društvo s ograničenom odgovornošću",Električar održavanja (m/ž),01.12.2020.,https://www.moj-posao.net/Posao/498091/Elektricar-odrzavanja-mz/
Karlovačka,Zagreb,PANTHER BAU d.o.o.,Zidar (m/ž),09.11.2020.,https://www.moj-posao.net/Posao/498057/Zidar-mz/
Karlovačka,"Mannheim, Njemačka",HoReCa posao j.d.o.o.,Njegovatelj (m/ž),06.11.2020.,https://www.moj-posao.net/Posao/498012/Njegovatelj-mz/
Karlovačka,"Leipzig, Njemačka",PERSONALDIENST d.o.o.,Radnik za utovar/istovar prtljage na zračnoj luci (m/ž),30.10.2020.,https://www.moj-posao.net/Posao/497956/Radnik-za-utovaristovar-prtljage-na-zracnoj-luci-mz/
Karlovačka,"Osnabrueck, Njemačka",KABEL SUSTAV,Bagerist / vozač C1+E kategorije (m/ž),30.10.2020.,https://www.moj-posao.net/Posao/497428/Bagerist-vozac-C1E-kategorije-mz/
Karlovačka,"Zagreb, Njemačka, Švicarska",MALU VENT d.o.o.,Monter klimatizacije i ventilacije (m/ž),30.10.2020.,https://www.moj-posao.net/Posao/497927/Monter-klimatizacije-i-ventilacije-mz/
Karlovačka,"Zagreb, Vir",ELITE REAL ESTATE j.d.o.o.,Pomoćni građevinski radnik (m/ž),22.11.2020.,https://www.moj-posao.net/Posao/497903/Pomocni-gradjevinski-radnik-mz/
Karlovačka,"Zagreb, Vir",ELITE REAL ESTATE j.d.o.o.,Tesar (m/ž),22.11.2020.,https://www.moj-posao.net/Posao/497902/Tesar-mz/
Karlovačka,"Zagreb, Vir",ELITE REAL ESTATE j.d.o.o.,Zidar (m/ž),22.11.2020.,https://www.moj-posao.net/Posao/497899/Zidar-mz/
Primorsko-goranska,Rijeka,POD INVEST UMAG jednostavno društvo s ograničenom odgovornošću za graditeljstvo i usluge,Tesar (m/ž),12.11.2020.,https://www.moj-posao.net/Posao/496651/Tesar-mz/
Primorsko-goranska,Rijeka,POD INVEST UMAG jednostavno društvo s ograničenom odgovornošću za graditeljstvo i usluge,Zidar (m/ž),12.11.2020.,https://www.moj-posao.net/Posao/496649/Zidar-mz/
Primorsko-goranska,Rab,"4M-GRADNJA, GRAĐEVINSKI OBRT",Zidar (m/ž),29.10.2020.,https://www.moj-posao.net/Posao/496640/Zidar-mz/
Primorsko-goranska,Rab,"4M-GRADNJA, GRAĐEVINSKI OBRT",Tesar (m/ž),29.10.2020.,https://www.moj-posao.net/Posao/496631/Tesar-mz/
Primorsko-goranska,Rijeka,KROV-TEH jednostavno društvo s ograničenom odgovornošću za graditeljstvo,Krovopokrivač (m/ž),12.11.2020.,https://www.moj-posao.net/Posao/496529/Krovopokrivac-mz/
Primorsko-goranska,Rijeka,GRADER INŽENJERING društvo s ograničenom odgovornošću za građenje i trgovinu,Vozač stroja (m/ž),08.11.2020.,https://www.moj-posao.net/Posao/496446/Vozac-stroja-mz/
Primorsko-goranska,Rijeka,GRADER INŽENJERING društvo s ograničenom odgovornošću za građenje i trgovinu,Zidar (m/ž),08.11.2020.,https://www.moj-posao.net/Posao/496447/Zidar-mz/
Primorsko-goranska,prema mjestu stanovanja,FLA-HO d.o.o. za usluge,Grafički dizajner (m/ž),27.10.2020.,https://www.moj-posao.net/Posao/496402/Graficki-dizajner-mz/
Primorsko-goranska,Delnice,"MIGRA KONZALTING j.d.o.o. za graditeljstvo, trgovinu i usluge",Armirač (m/ž),05.11.2020.,https://www.moj-posao.net/Posao/495908/Armirac-mz/
Primorsko-goranska,Viškovo,R i Z društvo s ograničenom odgovornošću za usluge i trgovinu,Konobar (m/ž),01.11.2020.,https://www.moj-posao.net/Posao/495532/Konobar-mz/
Primorsko-goranska,Cres,OSNOVNA ŠKOLA FRANE PETRIĆA,Učitelj trube (m/ž),29.10.2020.,https://www.moj-posao.net/Poslovac/60976/Ucitelj-trube-mz/
Primorsko-goranska,Cres,OSNOVNA ŠKOLA FRANE PETRIĆA,Učitelj klavira (m/ž),29.10.2020.,https://www.moj-posao.net/Poslovac/60978/Ucitelj-klavira-mz/
Međimurska,"Osnabrueck, Njemačka",KABEL SUSTAV,Bagerist / vozač C1+E kategorije (m/ž),30.10.2020.,https://www.moj-posao.net/Posao/497428/Bagerist-vozac-C1E-kategorije-mz/
Međimurska,"Zagreb, Njemačka, Švicarska",MALU VENT d.o.o.,Monter klimatizacije i ventilacije (m/ž),30.10.2020.,https://www.moj-posao.net/Posao/497927/Monter-klimatizacije-i-ventilacije-mz/
Međimurska,"Zagreb, Vir",ELITE REAL ESTATE j.d.o.o.,Pomoćni građevinski radnik (m/ž),22.11.2020.,https://www.moj-posao.net/Posao/497903/Pomocni-gradjevinski-radnik-mz/
Međimurska,"Zagreb, Vir",ELITE REAL ESTATE j.d.o.o.,Tesar (m/ž),22.11.2020.,https://www.moj-posao.net/Posao/497902/Tesar-mz/
Međimurska,"Zagreb, Vir",ELITE REAL ESTATE j.d.o.o.,Zidar (m/ž),22.11.2020.,https://www.moj-posao.net/Posao/497899/Zidar-mz/
Međimurska,Knin,DIZALICE I MONTAŽA društvo s ograničenom odgovornošću za proizvodnju i montažu metalnih konstrukcija,Pomoćni radnik na montaži čeličnih konstrukcija (m/ž),20.11.2020.,https://www.moj-posao.net/Posao/497851/Pomocni-radnik-na-montazi-celicnih-konstrukcija-mz/
